"iso3c","year","land_area","cn","yrs_since_indep","mpd.pop","gl.pop","un.pop.estimated","cow.pop.estimated","pop.per.km.un","pop.per.km.cow"
"HTI",1988,27560,1,54,6459000,6221000,1,1,247.206095791001,226.342525399129
"HTI",1989,27560,1,55,6586000,6346000,1,1,252.394775036284,230.841799709724
"HTI",1990,27560,1,56,6725000,6486000,1,1,257.619738751814,235.341074020319
"HTI",1991,27560,1,57,6850000,6625000,1,1,262.808417997097,240.384615384615
"HTI",1992,27560,1,58,6983000,6764000,1,1,268.033381712627,245.428156748911
"HTI",1993,27560,1,59,7139000,6903000,1,1,273.258345428157,250.471698113208
"HTI",1994,27560,1,60,7300000,7041000,1,1,278.483309143686,255.478955007257
"HTI",1995,27560,1,61,7464000,7180000,1,1,283.744557329463,260.522496371553
"HTI",1996,27560,1,62,7629000,7336000,1,1,289.042089985486,266.182873730044
"HTI",1997,27560,1,63,7792000,7492000,1,1,294.339622641509,271.843251088534
"HTI",1998,27560,1,64,7957000,7952000,1,1,299.637155297533,288.534107402032
"HTI",1999,27560,1,65,8121000,8087000,1,1,304.934687953556,293.432510885341
"HTI",2000,27560,1,66,8279000,8222000,1,1,310.195936139332,298.33091436865
"HTI",2001,27560,1,67,8430000,8132000,1,1,315.420899854862,295.065312046444
"HTI",2002,27560,1,68,8580000,8954000,1,1,320.573294629898,321.480406386067
"HTI",2003,27560,1,69,8739000,9105000,1,1,325.725689404935,326.415094339623
"HTI",2004,27560,1,70,8900000,9257000,1,1,330.878084179971,331.277213352685
"HTI",2005,27560,1,71,9061000,9410000,1,1,336.103047895501,336.030478955007
"HTI",2006,27560,1,72,9216000,9564000,1,1,341.400580551524,340.674891146589
"HTI",2007,27560,1,73,9364000,9720000,1,1,346.770682148041,345.210449927431
"HTI",2008,27560,1,74,9508000,9762000,1,1,352.140783744557,349.709724238026
"HTI",2009,27560,1,75,9652000,9923000,1,1,357.510885341074,354.317851959361
"HTI",2010,27560,1,76,9553000,10085000,1,1,362.844702467344,359.071117561684
"HTI",2011,27560,1,77,9670000,10249640,1,1,368.10595065312,364.042089985486
"HTI",2012,27560,1,78,9793000,0,1,1,373.33091436865,369.158200290276
"HTI",2013,27560,1,79,9922000,0,1,1,378.519593613933,NA
"HTI",2014,27560,1,80,10047000,0,1,1,383.599419448476,NA
"HTI",2015,27560,1,81,10254000,0,1,1,388.642960812772,NA
"HTI",2016,27560,1,82,10486000,0,1,1,393.577648766328,NA
"HTI",2017,27560,1,83,0,0,1,1,398.43976777939,NA
"HTI",2018,27560,1,84,0,0,1,1,403.229317851959,NA
"HTI",2019,27560,1,85,0,0,1,1,407.946298984035,NA
"HUN",1961,90040,1,43,10029000,10029000,1,1,111.406041759218,111.383829409151
"HUN",1962,90020,1,44,10063000,10063000,1,1,111.78626971784,111.78626971784
"HUN",1963,90030,1,45,10091000,10091000,1,1,112.151505053871,112.084860602022
"HUN",1964,90030,1,46,10124000,10124000,1,1,112.551371764967,112.451405087193
"HUN",1965,90020,1,47,10153000,10153000,1,1,112.974894467896,112.78604754499
"HUN",1966,90010,1,48,10185000,10185000,1,1,113.409621153205,113.154093989557
"HUN",1967,90000,1,49,10223000,10223000,1,1,113.877777777778,113.588888888889
"HUN",1968,89990,1,50,10264000,10264000,1,1,114.346038448717,114.057117457495
"HUN",1969,89990,1,51,10303000,10303000,1,1,114.790532281365,114.490498944327
"HUN",1970,89980,1,52,10337000,10315420,1,1,115.203378528562,114.881084685486
"HUN",1971,89970,1,53,10365000,10354280,1,1,115.571857285762,115.205068356119
"HUN",1972,89970,1,54,10394000,10393740,1,1,115.883072135156,115.527398021563
"HUN",1973,89970,1,55,10426000,10434260,1,1,116.19428698455,115.883072135156
"HUN",1974,89970,1,56,10471000,10476460,1,1,116.561075914194,116.383238857397
"HUN",1975,89970,1,57,10532000,10520250,1,1,117.005668556185,117.061242636434
"HUN",1976,89950,1,58,10589000,10566640,1,1,117.598665925514,117.720956086715
"HUN",1977,89960,1,59,10637000,10614040,1,1,118.241440640285,118.241440640285
"HUN",1978,89970,1,60,10673000,10656580,1,1,118.861842836501,118.628431699455
"HUN",1979,89920,1,61,10698000,10686490,1,1,119.395017793594,118.972419928826
"HUN",1980,89910,1,62,10711000,10698530,1,1,119.61961961962,119.085752419086
"HUN",1981,89900,1,63,10712000,10690570,1,1,119.543937708565,119.021134593993
"HUN",1982,89890,1,64,10706000,10665070,1,1,119.21237067527,118.845255312048
"HUN",1983,89880,1,65,10689000,10627150,1,1,118.713840676457,118.558077436582
"HUN",1984,89880,1,66,10668000,10584350,1,1,118.124165554072,118.146417445483
"HUN",1985,89880,1,67,10649000,10542500,1,1,117.567868268803,117.701379617267
"HUN",1986,89880,1,68,10631000,10502730,1,1,117.04494882065,117.200712060525
"HUN",1987,89880,1,69,10613000,10464390,1,1,116.544281263907,116.666666666667
"HUN",1988,89870,1,70,10443000,10429420,1,1,116.112162011795,116.201179481473
"HUN",1989,89870,1,71,10398000,10399700,1,1,115.744964949371,115.700456214532
"HUN",1990,89870,1,72,10372000,10376320,1,1,115.477912540336,115.333259152109
"HUN",1991,89870,1,73,10371000,10360830,1,1,115.322131968399,115.121842661622
"HUN",1992,89870,1,74,10367000,10352700,1,1,115.26649604985,114.877044620007
"HUN",1993,89860,1,75,10355000,10348280,1,1,115.290451813933,114.555975962608
"HUN",1994,89860,1,76,10341000,10342430,1,1,115.268194969953,114.188738036946
"HUN",1995,89860,1,77,10327000,10331400,1,1,115.179167594035,113.832628533274
"HUN",1996,89860,1,78,10309000,10313990,1,1,114.989984420209,113.432005341643
"HUN",1997,89800,1,79,10288000,10291340,1,1,114.799554565702,113.062360801782
"HUN",1998,89800,1,80,10264000,10264980,1,1,114.476614699332,112.650334075724
"HUN",1999,89800,1,81,10235000,10237420,1,1,114.142538975501,112.204899777283
"HUN",2000,89620,1,82,10209000,10210550,1,1,114.048203525999,111.983932158
"HUN",2001,89620,1,83,10186000,10184660,1,1,113.746931488507,113.679982146842
"HUN",2002,89620,1,84,10157000,10159270,1,1,113.456817674626,113.467975898237
"HUN",2003,89620,1,85,10127000,10134510,1,1,113.166703860745,113.166703860745
"HUN",2004,89620,1,86,10105000,10110390,1,1,112.865431823254,112.898906494086
"HUN",2005,89610,1,87,10085000,10086940,1,1,112.554402410445,112.665997098538
"HUN",2006,89610,1,88,10069000,10064270,1,1,112.219618346167,112.453967191162
"HUN",2007,89610,1,89,10054000,10042570,1,1,111.86251534427,112.275415690213
"HUN",2008,89610,1,90,10036000,10021890,1,1,111.494252873563,112.108023658074
"HUN",2009,90530,1,91,10021000,10002250,1,1,110.007732243455,110.803048713134
"HUN",2010,90530,1,92,9998000,9983640,1,1,109.66530431901,110.626311719872
"HUN",2011,90530,1,93,9957000,9966120,1,1,109.333922456644,110.416436540373
"HUN",2012,90530,1,94,9918000,0,1,1,109.024632718436,110.195515298796
"HUN",2013,90530,1,95,9891000,0,1,1,108.715342980228,NA
"HUN",2014,91260,1,96,9864000,0,1,1,107.527942143327,NA
"HUN",2015,91260,1,97,9841000,0,1,1,107.21016874863,NA
"HUN",2016,91260,1,98,9822000,0,1,1,106.870479947403,NA
"HUN",2017,91260,1,99,0,0,1,1,106.530791146176,NA
"HUN",2018,91260,1,100,0,0,1,1,106.169186938418,NA
"HUN",2019,91260,1,101,0,0,1,1,105.796625027394,NA
"IDN",1961,1811570,1,12,97610000,99597730,1,1,49.7568407513924,53.5916359842567
"IDN",1962,1811570,1,13,99621000,101565880,1,1,51.0926985984533,54.384870581871
"IDN",1963,1811570,1,14,101674000,103578990,1,1,52.47161302075,55.6600076177018
"IDN",1964,1811570,1,15,103772000,105637510,1,1,53.8968960625314,57.6544102629211
"IDN",1965,1811570,1,16,105913000,107741860,1,1,55.3713077606717,58.3515955773169
"IDN",1966,1811570,1,17,108103000,109892480,1,1,56.8937441004212,59.7724625600998
"IDN",1967,1811570,1,18,110339000,112089800,1,1,58.4614450449058,61.2463222508653
"IDN",1968,1811570,1,19,112623000,114334240,1,1,60.0705465425018,62.774278664363
"IDN",1969,1811570,1,20,114956000,116626210,1,1,61.7144245047114,64.3596438448418
"IDN",1970,1811570,1,21,117338000,118966120,1,1,63.3897668872856,65.0689733214836
"IDN",1971,1811570,1,22,119767000,122025880,1,1,65.0938136533504,65.724758082768
"IDN",1972,1811570,1,23,122565000,125145330,1,1,66.8260127955309,67.2494024520168
"IDN",1973,1811570,1,24,125432000,128315640,1,1,68.5825002622035,68.8093752932539
"IDN",1974,1811570,1,25,128369000,131526230,1,1,70.3616200312436,70.4057806212291
"IDN",1975,1811570,1,26,131219000,134768890,1,1,72.1606120657772,72.0391704433171
"IDN",1976,1811570,1,27,134314000,138034150,1,1,73.9750603068057,73.7106487742676
"IDN",1977,1811570,1,28,137487000,141320190,1,1,75.8027567248298,75.4207676214554
"IDN",1978,1811570,1,29,140739000,144635460,1,1,77.648669386223,77.1706309996301
"IDN",1979,1811570,1,30,144073000,147993420,1,1,79.5188703721082,78.9607909161666
"IDN",1980,1811570,1,31,147490000,151400750,1,1,81.4155677119846,81.4155677119846
"IDN",1981,1811570,1,32,150657000,154859190,1,1,83.3415214427265,83.5269959206655
"IDN",1982,1811570,1,33,153895000,158355510,1,1,85.2884514537114,85.3745646041831
"IDN",1983,1811570,1,34,157208000,161863030,1,1,87.2414535458194,87.2629818334373
"IDN",1984,1811570,1,35,160595000,165346430,1,1,89.180103446182,89.1933516231777
"IDN",1985,1811570,1,36,164061000,168779050,1,1,91.0878409335549,90.8769741163742
"IDN",1986,1811570,1,37,166997000,172149420,1,1,92.9591459341897,92.9293375359495
"IDN",1987,1811570,1,38,169990000,175459690,1,1,94.7956744702109,94.9507885425349
"IDN",1988,1811570,1,39,173041000,178713790,1,1,96.6018426006171,96.9264229370104
"IDN",1989,1811570,1,40,176152000,181921330,1,1,98.3859304360306,98.8843930954918
"IDN",1990,1811570,1,41,179323000,185089080,1,1,100.154562064949,99.0759396545538
"IDN",1991,1811570,1,42,182436000,188219070,1,1,101.909393509497,100.125857681459
"IDN",1992,1811570,1,43,185561000,191307000,1,1,103.648216740176,101.840392587645
"IDN",1993,1811570,1,44,188687000,194346790,1,1,105.367167705361,103.550511434833
"IDN",1994,1811570,1,45,191867000,197330130,1,1,107.059070309179,105.254558200898
"IDN",1995,1811570,1,46,195127000,200253160,1,1,108.722268529508,107.506196282782
"IDN",1996,1811570,1,47,198466000,203109320,1,1,110.354554336846,108.642227460159
"IDN",1997,1811570,1,48,201698000,205905810,1,1,111.961447804943,110.328057982855
"IDN",1998,1811570,1,49,204872000,208668900,1,1,113.556749118168,113.900097705305
"IDN",1999,1811570,1,50,208105000,210610780,1,1,115.155914483017,115.510303217651
"IDN",2000,1877519,1,51,211408000,213395410,1,1,112.669964991033,112.971959271784
"IDN",2001,1877519,1,52,214475000,216203500,1,1,114.250241941626,111.126971284978
"IDN",2002,1877519,1,53,217516000,219026360,1,1,115.848627896708,114.533061982329
"IDN",2003,1877519,1,54,220549000,221839240,1,1,117.466188091838,116.188438039775
"IDN",2004,1877519,1,55,223566000,224606530,1,1,119.101324673678,117.865118808385
"IDN",2005,1877519,1,56,226372000,227303180,1,1,120.751374553333,119.56257167038
"IDN",2006,1877519,1,57,229289000,229918550,1,1,122.415805113024,121.282394479097
"IDN",2007,1877519,1,58,232153000,232461750,1,1,124.094083734972,123.020326292304
"IDN",2008,1877519,1,59,234957000,234951150,1,1,125.782482094722,124.761986429964
"IDN",2009,1877519,1,60,237698000,237414500,1,1,127.476739250042,126.489798505368
"IDN",2010,1877519,1,61,240372000,239870940,1,1,129.1725942587,128.188316602921
"IDN",2011,1877519,1,62,242981000,242325640,1,1,130.868449267358,129.853279780391
"IDN",2012,1877519,1,63,245529000,0,1,1,132.559510716003,131.484155419998
"IDN",2013,1877519,1,64,248013000,0,1,1,134.236724102393,NA
"IDN",2014,1877519,1,65,250431000,0,1,1,135.887306599827,NA
"IDN",2015,1877519,1,66,252786000,0,1,1,137.501671088282,NA
"IDN",2016,1877519,1,67,255079000,0,1,1,139.074491389967,NA
"IDN",2017,1877519,1,68,0,0,1,1,140.606300122662,NA
"IDN",2018,1877519,1,69,0,0,1,1,142.099760375261,NA
"IDN",2019,1877519,1,70,0,0,1,1,143.559665707777,NA
"IND",1961,2973190,1,14,4.44e+08,454413300,1,1,154.209788140011,148.786993094959
"IND",1962,2973190,1,15,4.54e+08,463807490,1,1,157.357249284439,152.096569677686
"IND",1963,2973190,1,16,4.64e+08,473601140,1,1,160.61132991837,155.397737783324
"IND",1964,2973190,1,17,4.74e+08,484037040,1,1,163.960258173881,158.796444223208
"IND",1965,2973190,1,18,4.85e+08,494950310,1,1,167.396634591129,162.29369801459
"IND",1966,2973190,1,19,4.95e+08,506109630,1,1,170.914741405696,165.885463088467
"IND",1967,2973190,1,20,5.06e+08,517572300,1,1,174.522987094669,169.569385071253
"IND",1968,2973190,1,21,5.18e+08,529347520,1,1,178.248615123823,173.353872440039
"IND",1969,2973190,1,22,5.29e+08,541444780,1,1,182.129295470522,177.24598831558
"IND",1970,2973190,1,23,5.41e+08,553873890,1,1,186.190253566035,186.638257225404
"IND",1971,2973190,1,24,5.54e+08,566651480,1,1,190.443597617374,185.3988477023
"IND",1972,2973190,1,25,5.67e+08,579871080,1,1,194.878901112946,189.587614649585
"IND",1973,2973190,1,26,5.8e+08,593526630,1,1,199.468920586979,193.8722382357
"IND",1974,2973190,1,27,5.93e+08,607606570,1,1,204.174640705774,198.25238212156
"IND",1975,2973190,1,28,6.07e+08,622096680,1,1,208.968145325391,202.727709968081
"IND",1976,2973190,1,29,6.2e+08,636992590,1,1,213.834971865236,207.29687641893
"IND",1977,2973190,1,30,6.34e+08,652279310,1,1,218.783528802397,211.95920879594
"IND",1978,2973190,1,31,6.48e+08,667917440,1,1,223.834332820977,216.713025403691
"IND",1979,2973190,1,32,6.64e+08,683857310,1,1,229.01866345575,221.556644546766
"IND",1980,2973190,1,33,6.79e+08,700058590,1,1,234.355692034481,226.486702834329
"IND",1981,2973190,1,34,6.92e+08,716493310,1,1,239.849454626176,231.508918030802
"IND",1982,2973190,1,35,7.08e+08,733151770,1,1,245.483134276652,236.63876173403
"IND",1983,2973190,1,36,7.23e+08,750033540,1,1,251.228142163804,241.858407972582
"IND",1984,2973190,1,37,7.39e+08,767146810,1,1,257.045462953932,247.166175051039
"IND",1985,2973190,1,38,7.55e+08,784490840,1,1,262.905162468594,252.560717613069
"IND",1986,2973190,1,39,7.71e+08,802051810,1,1,268.795805178949,258.039008606917
"IND",1987,2973190,1,40,7.88e+08,819800060,1,1,274.719409119498,263.599029998083
"IND",1988,2973190,1,41,8.05e+08,837699670,1,1,280.67126554307,269.238091073897
"IND",1989,2973190,1,42,8.22e+08,855707360,1,1,286.651710788749,274.953164782607
"IND",1990,2973190,1,43,8.39e+08,873785450,1,1,292.659735839284,280.741224072461
"IND",1991,2973190,1,44,854581000,891910180,1,1,298.687604895752,286.44688028683
"IND",1992,2973190,1,45,870986000,910064580,1,1,304.730272871899,291.881110860725
"IND",1993,2973190,1,46,887634000,928226050,1,1,310.796820922982,297.293479394186
"IND",1994,2973190,1,47,904486000,946373320,1,1,316.900029934178,302.68936731255
"IND",1995,2973190,1,48,921509000,964486160,1,1,323.047972043495,308.076846753823
"IND",1996,2973190,1,49,938667000,982553250,1,1,329.239974572765,316.00402261544
"IND",1997,2973190,1,50,955884000,1000558140,1,1,335.466283688563,321.277819446453
"IND",1998,2973190,1,51,973088000,1018471140,1,1,341.711764132127,330.359983721188
"IND",1999,2973190,1,52,990243000,1036258680,1,1,347.955899219357,335.685240431994
"IND",2000,2973190,1,53,1007310000,1053898110,1,1,354.182208335155,340.93414817082
"IND",2001,2973190,1,54,1024322000,1071374260,1,1,360.379928628846,348.087744140132
"IND",2002,2973190,1,55,1041329000,1088694080,1,1,366.544687692344,362.138309357962
"IND",2003,2973190,1,56,1058312000,1105885690,1,1,372.673122134811,367.883317245114
"IND",2004,2973190,1,57,1075237000,1122991190,1,1,378.763550260831,373.546931074032
"IND",2005,2973190,1,58,1092068000,1140042860,1,1,384.811936001399,379.10258005711
"IND",2006,2973190,1,59,1108736000,1157038540,1,1,390.8186156956,384.532774562002
"IND",2007,2973190,1,60,1125263000,1173971630,1,1,396.772826492757,389.84895011755
"IND",2008,2973190,1,61,1141711000,1190863680,1,1,402.647324927099,395.084740632116
"IND",2009,2973190,1,62,1158059000,1207740410,1,1,408.406459055762,400.289924290072
"IND",2010,2973190,1,63,1174285000,1224614330,1,1,414.027021481977,405.498807677949
"IND",2011,2973190,1,64,1190366000,1241491960,1,1,419.494213286066,410.722489985504
"IND",2012,2973190,1,65,1206283000,0,1,1,424.818460979621,415.946172293059
"IND",2013,2973190,1,66,1222026000,0,1,1,430.03037141925,NA
"IND",2014,2973190,1,67,1237585000,0,1,1,435.17535038124,NA
"IND",2015,2973190,1,68,1252952000,0,1,1,440.286022756702,NA
"IND",2016,2973190,1,69,1268155000,0,1,1,445.370460683643,NA
"IND",2017,2973190,1,70,0,0,1,1,450.418573989553,NA
"IND",2018,2973190,1,71,0,0,1,1,455.420608841009,NA
"IND",2019,2973190,1,72,0,0,1,1,460.360084622913,NA
"IRL",1961,68890,1,39,2818000,2830640,1,1,40.9348236318769,40.9057918420671
"IRL",1962,68890,1,40,2830000,2842390,1,1,41.0074031064015,41.0799825809261
"IRL",1963,68890,1,41,2850000,2862480,1,1,41.1525620554507,41.3703004790245
"IRL",1964,68890,1,42,2864000,2876540,1,1,41.3267527943098,41.5735230076934
"IRL",1965,68890,1,43,2876000,2888600,1,1,41.5154594280737,41.7477137465525
"IRL",1966,68890,1,44,2884000,2896630,1,1,41.6896501669328,41.8638409057918
"IRL",1967,68890,1,45,2900000,2912800,1,1,41.8783568006968,42.0960952242706
"IRL",1968,68890,1,46,2913000,2925260,1,1,42.0960952242706,42.4154449121788
"IRL",1969,68890,1,47,2926000,2938410,1,1,42.4009290172739,42.4735084917985
"IRL",1970,68890,1,48,2950000,2963020,1,1,42.8218899695166,42.8218899695166
"IRL",1971,68890,1,49,2978000,2997910,1,1,43.3589780809987,43.2283350268544
"IRL",1972,68890,1,50,3024000,3039130,1,1,43.9831615619103,43.8960661924808
"IRL",1973,68890,1,51,3073000,3085210,1,1,44.6944404122514,44.6073450428219
"IRL",1974,68890,1,52,3124000,3134030,1,1,45.4492669473073,45.3476556829729
"IRL",1975,68890,1,53,3177000,3183760,1,1,46.2186093772681,46.1169981129337
"IRL",1976,68890,1,54,3228000,3233910,1,1,47.0024677021338,46.8573087530846
"IRL",1977,68890,1,55,3272000,3284080,1,1,47.7718101320946,47.4960081289011
"IRL",1978,68890,1,56,3314000,3332640,1,1,48.5266366671505,48.1056757149078
"IRL",1979,68890,1,57,3368000,3377700,1,1,49.2379155174917,48.8895340397736
"IRL",1980,68890,1,58,3401000,3417800,1,1,49.8620989984033,49.3685585716359
"IRL",1981,68890,1,59,3443000,3452590,1,1,50.4137030047902,49.9346784729279
"IRL",1982,68890,1,60,3480000,3482070,1,1,50.8782116417477,50.5153142691247
"IRL",1983,68890,1,61,3504000,3505710,1,1,51.2701408041806,50.8636957468428
"IRL",1984,68890,1,62,3529000,3523060,1,1,51.560458702279,51.2265931194658
"IRL",1985,68890,1,63,3540000,3534100,1,1,51.749165336043,51.3862679634199
"IRL",1986,68890,1,64,3541000,3538520,1,1,51.8362607054725,51.4007838583249
"IRL",1987,68890,1,65,3540000,3537240,1,1,51.8507766003774,51.4298156481347
"IRL",1988,68890,1,66,3530000,3533180,1,1,51.8072289156626,51.3572361736101
"IRL",1989,68890,1,67,3513000,3530190,1,1,51.7781971258528,51.0233705907969
"IRL",1990,68890,1,68,3508000,3531220,1,1,51.8072289156626,50.8491798519379
"IRL",1991,68890,1,69,3528000,3537630,1,1,51.9088401799971,51.183045434751
"IRL",1992,68890,1,70,3553000,3549300,1,1,52.0975468137611,51.5169110175642
"IRL",1993,68890,1,71,3570000,3565950,1,1,52.3443170271447,51.8798083901873
"IRL",1994,68890,1,72,3584000,3586680,1,1,52.6491508201481,52.0539991290463
"IRL",1995,68890,1,73,3603000,3610960,1,1,53.0120481927711,52.2717375526201
"IRL",1996,68890,1,74,3632000,3638460,1,1,53.4184932501089,52.6346349252431
"IRL",1997,68890,1,75,3668000,3669860,1,1,53.8830018870663,53.1426912469154
"IRL",1998,68890,1,76,3707000,3706690,1,1,54.4491217883583,53.4330091450138
"IRL",1999,68890,1,77,3749000,3750940,1,1,55.1023370590797,53.7813906227319
"IRL",2000,68890,1,78,3799000,3803780,1,1,55.8716794890405,54.1442879953549
"IRL",2001,68890,1,79,3860000,3865820,1,1,56.7426331833358,55.7265205399913
"IRL",2002,68890,1,80,3925000,3935780,1,1,57.7151981419655,57.1345623457686
"IRL",2003,68890,1,81,3990000,4010510,1,1,58.7893743649296,58.2232544636377
"IRL",2004,68890,1,82,4064000,4085680,1,1,59.9361300624183,59.3119465815068
"IRL",2005,68890,1,83,4153000,4158040,1,1,61.1554652344317,60.357091014661
"IRL",2006,68890,1,84,4267000,4226430,1,1,62.4618957758746,61.3441718681957
"IRL",2007,68890,1,85,4392000,4291260,1,1,63.8409057918421,62.2877050370155
"IRL",2008,68890,1,86,4482000,4352870,1,1,65.1763681230948,63.1731746262157
"IRL",2009,68890,1,87,4528000,4412180,1,1,66.3086079256786,64.0150965307011
"IRL",2010,68890,1,88,4553000,4469900,1,1,67.165045725069,64.8570184351865
"IRL",2011,68890,1,89,4569000,4525800,1,1,67.6876179416461,65.6553926549572
"IRL",2012,68890,1,90,4579000,0,1,1,67.9053563652199,66.424735084918
"IRL",2013,68890,1,91,4591000,0,1,1,67.9634199448396,NA
"IRL",2014,68890,1,92,4610000,0,1,1,68.0214835244593,NA
"IRL",2015,68890,1,93,4669000,0,1,1,68.2247060531282,NA
"IRL",2016,68890,1,94,4711000,0,1,1,68.6021193206561,NA
"IRL",2017,68890,1,95,0,0,1,1,69.1246915372333,NA
"IRL",2018,68890,1,96,0,0,1,1,69.73435912324,NA
"IRL",2019,68890,1,97,0,0,1,1,70.3585426041516,NA
"IRN",1961,1628760,1,106,22181000,22032970,1,1,13.8019106559591,13.574130013016
"IRN",1962,1628760,1,107,22837000,22684500,1,1,14.1647633782755,13.9989930990447
