"iso3c","year","shec"
"TWN",2019,20.4988321643661
"TZA",1960,87.12704
"TZA",1961,86.71724
"TZA",1962,86.48324
"TZA",1963,86.35001
"TZA",1964,86.1942
"TZA",1965,85.86205
"TZA",1966,85.20041
"TZA",1967,84.0968
"TZA",1968,82.52064
"TZA",1969,80.55531
"TZA",2009,52.2042251430551
"TZA",2010,51.2569005722203
"TZA",2011,50.6253508583305
"TZA",2012,50.2701041442674
"TZA",2013,49.5201388590232
"TZA",2014,48.8096454308972
"TZA",2015,49.5201388590232
"TZA",2016,49.4806670019051
"TZA",2017,49.4017232876689
"TZA",2018,49.2327457101506
"TZA",2019,49.0643461169576
"UGA",1950,60.48
"UGA",1951,60.73
"UGA",1952,60.61
"UGA",1953,59.96
"UGA",1954,59.35
"UGA",1955,58.92
"UGA",1956,58.35
"UGA",1957,57.93
"UGA",1958,57.88
"UGA",1959,57.9
"UGA",1960,58.1
"UGA",1961,58.33
"UGA",1962,58.11
"UGA",2009,34.3818418022935
"UGA",2010,33.8435786117712
"UGA",2011,34.612526026803
"UGA",2012,31.9212100741918
"UGA",2013,31.6905258496823
"UGA",2014,31.6136311081791
"UGA",2015,32.2287890402045
"UGA",2016,32.6901574892236
"UGA",2017,32.9977364552363
"UGA",2018,33.2190183355716
"UGA",2019,33.4417841258906
"UKR",1991,45.0926391051922
"UKR",1992,45.1992368681726
"UKR",2009,48.344474156291
"UKR",2010,47.9006790954688
"UKR",2011,46.8963007999237
"UKR",2012,46.8028702608032
"UKR",2013,46.8028702608032
"UKR",2014,47.5736722085471
"UKR",2015,48.5079775997519
"UKR",2016,48.3678317910712
"UKR",2017,48.2043283476103
"UKR",2018,48.4919992259676
"UKR",2019,48.7813868492126
"URY",1946,64.6616900610913
"URY",1947,63.6397972579643
"URY",1948,62.634054123986
"URY",1949,61.6442054349168
"URY",2009,44.6755559063778
"URY",2010,43.4179891068265
"URY",2011,42.5330346923275
"URY",2012,42.7659174329851
"URY",2013,42.5330346923275
"URY",2014,42.2535754035383
"URY",2015,42.9988001736428
"URY",2016,44.0700607806679
"URY",2017,43.8371780400103
"URY",2018,44.0585592373931
"URY",2019,44.2810584272368
"USA",1946,13.7525037641199
"USA",1947,13.658416681069
"USA",1948,13.5649732902031
"USA",1949,13.4721691877336
"USA",2010,8.31760795437999
"USA",2011,8.11260163523125
"USA",2012,7.95884689586969
"USA",2013,7.90759531608251
"USA",2014,7.65133741714658
"USA",2015,7.65133741714658
"USA",2016,7.5488342575722
"USA",2017,7.44633109799783
"USA",2018,7.34830526727368
"USA",2019,7.25156987923368
"VEN",1946,43.7490700717983
"VEN",1947,42.5916786579069
"VEN",1948,41.464906292209
"VEN",1949,40.3679429409502
"VEN",2009,30.4854363986723
"VEN",2010,29.8840123013751
"VEN",2011,30.1847243500237
"VEN",2012,29.9473201010906
"VEN",2013,29.9473201010906
"VEN",2014,29.7890506018018
"VEN",2015,30.5803980982456
"VEN",2016,30.7544945474632
"VEN",2017,30.8494562470365
"VEN",2018,31.034928872672
"VEN",2019,31.2215165939703
"VNM",1954,25.49
"VNM",1955,25.53
"VNM",1956,25.57
"VNM",1957,25.61
"VNM",1958,25.65
"VNM",1959,25.69
"VNM",1960,25.73
"VNM",1961,25.77
"VNM",1962,25.81
"VNM",1963,25.85
"VNM",1964,25.89
"VNM",1965,25.93
"VNM",1966,25.97
"VNM",1967,26.01
"VNM",1968,26.05
"VNM",1969,26.09
"VNM",1970,26.13
"VNM",1971,26.17
"VNM",1972,26.19
"VNM",1973,26.2
"VNM",1974,26.24
"VNM",1975,26.27
"VNM",1976,26.29
"VNM",2009,13.2181228514895
"VNM",2010,12.8998652548266
"VNM",2011,12.0511783303923
"VNM",2012,11.6268348681752
"VNM",2013,11.202491405958
"VNM",2014,10.5659762126323
"VNM",2015,10.3538044815238
"VNM",2016,9.50511755708946
"VNM",2017,8.76251649820945
"VNM",2018,8.28322141605278
"VNM",2019,7.83014297791915
"YEM",2009,27.0808920431497
"YEM",2010,25.826955744053
"YEM",2011,26.0198690208371
"YEM",2012,25.6340424672689
"YEM",2013,24.5730194449563
"YEM",2014,24.2836495297802
"YEM",2015,24.8623893601325
"YEM",2016,28.0454584270702
"YEM",2017,29.2029380877748
"YEM",2018,30.0204126272758
"YEM",2019,30.8607706390057
"ZAF",1946,37.1472680428656
"ZAF",1947,36.8288810577023
"ZAF",1948,36.5132229481108
"ZAF",1949,36.2002703250638
"ZAF",2009,25.3283730762172
"ZAF",2010,25.0280596814542
"ZAF",2011,24.7435522548366
"ZAF",2012,24.9648358088725
"ZAF",2013,25.0912835540359
"ZAF",2014,25.1861193629084
"ZAF",2015,25.3915969487989
"ZAF",2016,25.5970745346894
"ZAF",2017,25.5338506621077
"ZAF",2018,25.649393446069
"ZAF",2019,25.7654590706742
"ZMB",1955,49.37
"ZMB",1956,48.23
"ZMB",1957,46.99
"ZMB",1958,45.88
"ZMB",1959,45.8
"ZMB",1960,45.6
"ZMB",1961,45.34
"ZMB",1962,45.21
"ZMB",1963,45.21
"ZMB",1964,45.53
"ZMB",2009,40.060154520954
"ZMB",2010,37.2707078607984
"ZMB",2011,36.1978437607385
"ZMB",2012,35.811612684717
"ZMB",2013,34.8674922766643
"ZMB",2014,35.811612684717
"ZMB",2015,37.3565369888031
"ZMB",2016,38.2577428328534
"ZMB",2017,37.7856826288271
"ZMB",2018,38.2061592452964
"ZMB",2019,38.6313148981809
"ZWE",1960,74.29
"ZWE",1961,73.87
"ZWE",1962,73.04
"ZWE",1963,73.31
"ZWE",1964,73.89
"ZWE",1965,71.71
"ZWE",2009,61.650651410354
"ZWE",2010,60.6352432302623
"ZWE",2011,60.0259983222073
"ZWE",2012,59.4167534141523
"ZWE",2013,59.0105901421156
"ZWE",2014,59.1730554509303
"ZWE",2015,58.8075085060973
"ZWE",2016,58.8075085060973
"ZWE",2017,58.604426870079
"ZWE",2018,58.4436913141122
"ZWE",2019,58.2833966108307
"UZB",1991,27.3
"UZB",1992,30.3504184873012
"UZB",1993,33.4085713496633
"UZB",1994,33.1980207431614
"UZB",1995,33.1980207431614
"UZB",1996,33.2635529855942
"UZB",1997,33.310582574274
"UZB",1998,33.4102773680996
"UZB",1999,33.69265081193
"UZB",2000,33.69265081193
"UZB",2001,33.6158320422583
"UZB",2002,33.4669387123093
"UZB",2003,33.417761300044
"UZB",2004,33.2876727848127
"UZB",2005,33.1107729261234
"UZB",2006,32.6336056568223
"UZB",2007,31.8216939742876
"UZB",2008,31.0078960761858
"UZB",2009,31.2751066826741
"UZB",2010,30.9250524058887
"UZB",2011,30.4709601774789
"UZB",2012,30.530266212624
"UZB",2013,30.1634994127545
"UZB",2014,30.303972661043
"UZB",2015,30.8492219883156
"UZB",2016,31.1503363969872
"UZB",2017,30.8288659355651
"UZB",2018,30.8910008024032
"UZB",2019,30.9532609006295
"SAU",1946,21.76727
"SAU",1947,21.68409
"SAU",1948,21.60091
"SAU",1949,21.51773
"SAU",1950,21.43455
"SAU",1951,21.35136
"SAU",1952,21.26818
"SAU",1953,21.185
"SAU",1954,21.10182
"SAU",1955,21.01864
"SAU",1956,20.93545
"SAU",1957,20.85227
"SAU",1958,20.76909
"SAU",1959,20.68591
"SAU",1960,20.60273
"SAU",1961,20.51955
"SAU",1962,20.43636
"SAU",1963,20.35318
"SAU",1964,20.27
"SAU",1965,20.18682
"SAU",1966,20.10364
"SAU",1967,20.02045
"SAU",1968,19.93727
"SAU",1969,19.85409
"SAU",1970,19.77091
"SAU",1971,19.68773
"SAU",1972,19.60455
"SAU",1973,19.52136
"SAU",1974,19.43818
"SAU",1975,19.355
"SAU",1976,19.27182
"SAU",1977,19.18864
"SAU",1978,19.10545
"SAU",1979,19.02227
"SAU",1980,18.93909
"SAU",1981,18.85591
"SAU",1982,18.77273
"SAU",1983,18.68955
"SAU",1984,18.60636
"SAU",1985,18.52318
"SAU",2009,17.0247221932358
"SAU",2010,16.7532676667542
"SAU",2011,16.5044343508127
"SAU",2012,16.3913282981121
"SAU",2013,16.5044343508127
"SAU",2014,16.6627828245936
"SAU",2015,17.1604494564766
"SAU",2016,16.9794797721555
"SAU",2017,17.0473434037759
"SAU",2018,17.1830834751047
"SAU",2019,17.3199043815249
"SEN",1960,53.01
"SEN",2009,47.4577719603026
"SEN",2010,48.4295031309353
"SEN",2011,45.5143096190371
"SEN",2012,43.8947576679825
"SEN",2013,42.7610713022444
"SEN",2014,47.7816823505135
"SEN",2015,51.8305622281499
"SEN",2016,51.9925174232553
"SEN",2017,41.4654297414007
"SEN",2018,41.2744570594773
"SEN",2019,41.0843639190291
"SGP",1960,25.12
"SGP",1961,24.64
"SGP",1962,24.31
"SGP",1963,23.99
"SGP",1964,23.59
"SGP",1965,23.31
"SGP",2009,12.388725148514
"SGP",2010,11.7536725112524
"SGP",2011,11.1891812781309
"SGP",2012,10.9774970657103
"SGP",2013,11.2597426822711
"SGP",2014,11.1186198739907
"SGP",2015,11.612549702972
"SGP",2016,11.7536725112524
"SGP",2017,11.5419882988318
"SGP",2018,11.6614343087041
"SGP",2019,11.7821164443551
"SLE",2009,38.4274927522636
"SLE",2010,37.7338857944366
"SLE",2011,35.0461588328569
"SLE",2012,32.3584318712772
"SLE",2013,28.9770979518706
"SLE",2014,28.370191863772
"SLE",2015,33.3121414382894
"SLE",2016,35.4796631814988
"SLE",2017,34.4392527447583
"SLE",2018,35.0212586585646
"SLE",2019,35.6131001772901
"SLV",1946,64.8427635773014
"SLV",1947,64.8645616887463
"SLV",1948,64.8863671280353
"SLV",1949,64.9081798976318
"SLV",2009,45.3360429844331
"SLV",2010,44.359415428239
"SLV",2011,42.7968113383284
"SLV",2012,42.4061603158507
"SLV",2013,42.015509293373
"SLV",2014,41.3644242559103
"SLV",2015,41.4946412634028
"SLV",2016,41.6899667746417
"SLV",2017,41.7550752783879
"SLV",2018,41.62737647873
"SLV",2019,41.5000682180262
"SVK",2010,16.6390893557391
"SVK",2011,16.5031500239724
"SVK",2012,16.5303378903258
"SVK",2013,16.5031500239724
"SVK",2014,16.5031500239724
"SVK",2015,16.5983075562091
"SVK",2016,16.5439318235024
"SVK",2017,16.5303378903258
"SVK",2018,16.5304160109471
"SVK",2019,16.5304941319376
"SVN",1990,27.68
"SVN",2009,26.2299062588768
"SVN",2010,26.6200730549891
"SVN",2011,25.9697950614686
"SVN",2012,26.490017456285
"SVN",2013,25.9047672621166
"SVN",2014,25.189461469244
"SVN",2015,25.8397394627645
"SVN",2016,25.5146004660043
"SVN",2017,24.7342668737797
"SVN",2018,24.4025438943555
"SVN",2019,24.0752698090764
"SWE",1946,27.1614672971465
"SWE",1947,26.9746207884466
"SWE",1948,26.7890596159707
"SWE",1949,26.6047749377595
"SWE",1950,26.4217579726787
"SWE",2010,17.9263284564578
"SWE",2011,17.6426511934646
"SWE",2012,17.8908687985836
"SWE",2013,17.8908687985836
"SWE",2014,17.8554091407095
"SWE",2015,18.0681670879543
"SWE",2016,18.1390864037026
"SWE",2017,18.0681670879543
"SWE",2018,18.1041189480511
"SWE",2019,18.1401423448034
"RUS",1990,37.85
"RUS",1991,36.55
"RUS",2009,41.984767087781
"RUS",2010,40.115260808716
"RUS",2011,38.0436457427251
"RUS",2012,37.9931185459936
"RUS",2013,37.9931185459936
"RUS",2014,38.245754529651
"RUS",2015,40.2668423989105
"RUS",2016,40.9742231531513
"RUS",2017,40.0142064152531
"RUS",2018,40.4434134932963
"RUS",2019,40.8772244041367
"RWA",1960,46.22
"RWA",1961,46.7
"RWA",1962,46.95
"RWA",2009,36.4240247240312
"RWA",2010,36.2307778145351
"RWA",2011,35.6123877041476
"RWA",2012,35.3418420308531
"RWA",2013,35.148595121357
"RWA",2014,35.148595121357
"RWA",2015,34.9166988299617
"RWA",2016,35.1099457394578
"RWA",2017,34.800750684264
"RWA",2018,34.6939993737417
"RWA",2019,34.5875755228884
"ROU",1946,59.27129
"ROU",1947,59.01857
"ROU",1948,58.76585
"ROU",1949,58.51314
"ROU",1950,58.26042
"ROU",1951,58.0077
"ROU",1952,57.75497
"ROU",1953,57.50229
"ROU",1954,57.24946
"ROU",1955,56.99709
"ROU",1956,56.74332
"ROU",1957,56.49374
"ROU",1958,56.23163
"ROU",1959,56.00706
"ROU",2009,29.7270686833184
"ROU",2010,29.525253715695
"ROU",2011,29.0543521245737
"ROU",2012,29.2113193216142
"ROU",2013,28.8973849275333
"ROU",2014,28.7852655010758
"ROU",2015,28.8973849275333
"ROU",2016,28.9198088128248
"ROU",2017,28.7404177304929
"ROU",2018,28.6475346301684
"ROU",2019,28.5549517088605
"OMN",1946,34.45269
"OMN",1947,34.168
"OMN",1948,33.88331
"OMN",1949,33.59862
"OMN",1950,33.31393
"OMN",1951,33.02924
"OMN",1952,32.74455
"OMN",1953,32.45986
"OMN",1954,32.17517
"OMN",1955,31.89048
"OMN",1956,31.60579
"OMN",1957,31.32109
"OMN",1958,31.0364
"OMN",1959,30.75171
"OMN",1960,30.46702
"OMN",1961,30.18233
"OMN",1962,29.89764
"OMN",1963,29.61295
"OMN",1964,29.32826
"OMN",1965,29.04357
"OMN",1966,28.75888
"OMN",1967,28.47419
"OMN",1968,28.1895
"OMN",1969,27.90481
"OMN",2009,17.3069836273091
"OMN",2010,16.3637582741759
"OMN",2011,16.0100487667509
"OMN",2012,15.8921455976093
"OMN",2013,16.1279519358926
"OMN",2014,16.7764193661717
"OMN",2015,18.2502089804423
"OMN",2016,18.8986764107214
"OMN",2017,18.3091605650132
"OMN",2018,18.8483031824577
"OMN",2019,19.4033217195498
"PAK",1947,55.7979539254028
"PAK",1948,56.3203956761746
"PAK",1949,56.8477291006325
"PAK",2009,33.1
"PAK",2010,32.9116873640026
"PAK",2011,32.7576133890956
"PAK",2012,32.8089713807313
"PAK",2013,32.8089713807313
"PAK",2014,32.70625539746
"PAK",2015,32.70625539746
"PAK",2016,32.8945680334574
"PAK",2017,32.6206587447339
"PAK",2018,32.5834717230388
"PAK",2019,32.5463270939451
"PER",1946,81.7638752485021
"PER",1947,79.4271277714579
"PER",1948,77.1571627060212
"PER",1949,74.9520714632051
"PER",2009,52.2437450619126
"PER",2010,51.2481105384583
"PER",2011,50.6286046127535
"PER",2012,50.4516029196949
"PER",2013,50.5401037662242
"PER",2014,50.8941071523413
"PER",2015,51.1817349035614
"PER",2016,51.2702357500907
"PER",2017,50.9604827872382
"PER",2018,51.0633989823242
"PER",2019,51.1665230196956
"PHL",1946,67.4007329911072
"PHL",1947,66.8257334710937
"PHL",1948,66.255639304974
"PHL",1949,65.6904086448924
"PHL",2009,38.777659571243
"PHL",2010,38.29307029291
"PHL",2011,38.0392378137832
"PHL",2012,38.1546162133863
"PHL",2013,37.9007837342594
"PHL",2014,37.623875575212
"PHL",2015,37.6931026149739
"PHL",2016,37.6700269350532
"PHL",2017,37.5546485354501
"PHL",2018,37.436021221655
"PHL",2019,37.3177686268396
"PNG",1960,58.93
"PNG",1961,59.44
"PNG",1962,59.73
"PNG",1963,59.89
"PNG",1964,59.61
"PNG",1965,58.8
"PNG",1966,57.39
"PNG",1967,55.86
"PNG",1968,54.53
"PNG",1969,53.27
"PNG",1970,51.25
"PNG",1971,48.29
"PNG",1972,46.95
"PNG",1973,46.96
"PNG",1974,46.97
"PNG",1975,46.78
"PNG",2009,35.5664227203403
"PNG",2010,35.1410161806168
"PNG",2011,34.4865445810421
"PNG",2012,34.0284144613399
"PNG",2013,34.257479521191
"PNG",2014,33.8320729814675
"PNG",2015,34.1920323612335
"PNG",2016,34.257479521191
"PNG",2017,34.1265852012761
"PNG",2018,34.1473782751477
"PNG",2019,34.1681840180842
"POL",1946,39.92541
"POL",1947,39.72315
"POL",1948,39.52089
"POL",1949,39.31863
"POL",1950,39.11637
"POL",1951,38.91411
"POL",1952,38.71184
"POL",1953,38.50958
"POL",1954,38.3073
"POL",1955,38.10502
"POL",1956,37.90272
"POL",1957,37.70039
"POL",1958,37.49804
"POL",1959,37.29563
"POL",1960,37.09313
"POL",1961,36.89051
"POL",1962,36.68769
"POL",1963,36.48456
"POL",1964,36.28096
"POL",1965,36.07663
"POL",1966,35.87119
"POL",1967,35.66402
"POL",1968,35.45419
"POL",1969,35.24025
"POL",2010,24.9913019819313
"POL",2011,24.5323504064817
"POL",2012,24.6241407215716
"POL",2013,24.501753634785
"POL",2014,24.3487697763018
"POL",2015,24.593543949875
"POL",2016,24.6547374932682
"POL",2017,24.501753634785
"POL",2018,24.4778496356017
"POL",2019,24.4539689572461
"PRT",1946,47.6333052458628
"PRT",1947,47.4235981313406
"PRT",1948,47.2148142589419
"PRT",1949,47.0069495640642
"PRT",2010,22.8459026676117
"PRT",2011,22.0016326624692
"PRT",2012,22.0860596629834
"PRT",2013,21.9172056619549
"PRT",2014,21.2417896578408
"PRT",2015,21.8327786614406
"PRT",2016,21.5794976598979
"PRT",2017,20.7352276547553
"PRT",2018,20.4807456912669
"PRT",2019,20.2293869666848
"PRY",1946,54.2574968365608
"PRY",1947,54.6269321806249
"PRY",1948,54.9988829830386
"PRY",1949,55.3733663713746
"PRY",1950,55.7503995898259
"PRY",2009,37.4796436140147
"PRY",2010,36.9308451874606
"PRY",2011,36.6564459741835
"PRY",2012,37.1137779963119
"PRY",2013,36.6793125752899
"PRY",2014,36.5878461708642
"PRY",2015,37.0223115918862
"PRY",2016,36.953711788567
"PRY",2017,36.6564459741835
"PRY",2018,36.5668384694811
"PRY",2019,36.4774500123345
"QAT",1970,21.03487
"QAT",1971,21.1391
"QAT",1972,21.24335
"QAT",1973,21.34758
"QAT",1974,21.45183
"QAT",1975,21.55606
"QAT",1976,21.66032
"QAT",1977,21.76451
"QAT",1978,21.86886
"QAT",1979,21.97287
"QAT",1980,22.0776
"QAT",1981,22.18082
"QAT",1982,22.28719
"QAT",1983,22.38698
"QAT",1984,22.5005
"QAT",1985,22.58538
"QAT",2009,18.2231754706427
"QAT",2010,17.2933782635599
"QAT",2011,15.6028378870458
"QAT",2012,15.0111487552658
"QAT",2013,15.3492568305686
"QAT",2014,15.6873649058715
"QAT",2015,17.7160133576884
"QAT",2016,18.138648451817
"QAT",2017,17.9695944141656
"QAT",2018,18.646705994304
"QAT",2019,19.3493317892538
"NOR",1946,31.2913431633061
"NOR",1947,30.8492252412348
"NOR",1948,30.4133540390949
"NOR",1949,29.9836412964744
"NOR",2010,19.436061761196
"NOR",2011,18.8848401574429
"NOR",2012,18.8159374569738
"NOR",2013,18.8848401574429
"NOR",2014,19.0226455583812
"NOR",2015,19.9872833649491
"NOR",2016,20.4006995677639
"NOR",2017,20.1250887658873
"NOR",2018,20.4021836252903
"NOR",2019,20.6830937007154
"NPL",1946,39.80627
"NPL",1947,40.79809
"NPL",1948,41.7899
"NPL",1949,42.78171
"NPL",1950,43.77353
"NPL",1951,44.76534
"NPL",1952,45.75716
"NPL",1953,46.74897
"NPL",1954,47.74079
"NPL",1955,48.7326
"NPL",1956,49.72441
"NPL",1957,50.71626
"NPL",1958,51.70793
"NPL",1959,52.70029
"NPL",2009,36.1495924344597
"NPL",2010,33.2718497205291
"NPL",2011,31.1135426850812
"NPL",2012,32.312602149219
"NPL",2013,29.9144832209435
"NPL",2014,29.0751415960471
"NPL",2015,29.0751415960471
"NPL",2016,31.4732605243225
"NPL",2017,27.9959880783231
"NPL",2018,27.2665380962166
"NPL",2019,26.5560943115304
"NZL",1946,17.0269655589539
"NZL",1947,16.9293885880197
"NZL",1948,16.832370804524
"NZL",1949,16.7359090039137
"NZL",2010,11.1506807817894
"NZL",2011,10.8448680730149
"NZL",2012,10.8885556028398
"NZL",2013,10.6701179537152
"NZL",2014,10.4953678344155
"NZL",2015,10.7138054835401
"NZL",2016,10.757493013365
"NZL",2017,10.5827428940654
"NZL",2018,10.5239181073086
"NZL",2019,10.4654203015219
"NAM",1960,37.88
"NAM",1961,37.73
"NAM",1962,37.66
"NAM",1963,37.44
"NAM",1964,37.18
"NAM",1965,36.91
"NAM",1966,36.49
"NAM",1967,35.84
"NAM",1968,35.18
"NAM",1969,34.52
"NAM",1970,33.9
"NAM",1971,33.08
"NAM",1972,32.35
"NAM",1973,31.72
"NAM",1974,31.18
"NAM",1975,30.65
"NAM",1976,30.18
"NAM",1977,29.79
"NAM",1978,29.35
"NAM",1979,28.96
"NAM",1980,28.87
"NAM",1981,28.19
"NAM",1982,27.74
"NAM",1983,27.78
"NAM",1984,27.96
"NAM",1985,28.14
"NAM",1986,28.63
"NAM",1987,29.58
"NAM",1988,30.1
"NAM",1989,30.55
"NAM",2009,27.9679323648078
"NAM",2010,27.9679323648078
"NAM",2011,27.5774251008662
"NAM",2012,27.6294927360584
"NAM",2013,27.9418985472117
"NAM",2014,28.0720676351922
"NAM",2015,28.1501690879805
"NAM",2016,27.9939661824039
"NAM",2017,27.9679323648078
"NAM",2018,28.0365590327235
"NAM",2019,28.1053540941939
"NER",1960,39.4
"NER",2009,35.4792401971914
"NER",2010,34.39287852167
"NER",2011,34.2804962793747
"NER",2012,34.39287852167
"NER",2013,34.1681140370793
"NER",2014,34.4303392691017
"NER",2015,35.7789261766456
"NER",2016,35.8913084189409
"NER",2017,35.4043187023278
"NER",2018,35.615898295244
"NER",2019,35.8287423080325
"NGA",1950,67.81
"NGA",1951,68.86
"NGA",1952,69.42
"NGA",1953,69.76
"NGA",1954,70.02
"NGA",1955,70.17
"NGA",1956,69.86
"NGA",1957,69.72
"NGA",1958,69.29
"NGA",1959,69.16
"NGA",1960,68.74
"NGA",2009,50.5403550935071
"NGA",2010,48.4395265419906
"NGA",2011,46.6388163549765
"NGA",2012,46.4587453362751
"NGA",2013,46.3386979904742
"NGA",2014,45.0782008595643
"NGA",2015,47.599195121384
"NGA",2016,49.4599289812986
"NGA",2017,48.7996685793934
"NGA",2018,49.3060279577512
"NGA",2019,49.8176414664652
"NIC",1946,56.6664821965459
"NIC",1947,56.3038964100469
"NIC",1948,55.9436306626164
"NIC",1949,55.5856701092674
"NIC",2009,42.8851368081877
"NIC",2010,42.7781952158108
"NIC",2011,42.469252837833
"NIC",2012,42.3623112454561
"NIC",2013,42.2791344513852
"NIC",2014,42.2197224556202
"NIC",2015,42.2078400564672
"NIC",2016,42.0890160649373
"NIC",2017,42.0533688674784
"NIC",2018,41.9918675376696
"NIC",2019,41.930456151037
"NLD",1946,20.9174240111871
"NLD",1947,20.7536547233213
"NLD",1948,20.591167638256
"NLD",1949,20.4299527172103
"NLD",2010,13.4763692352517
"NLD",2011,13.1711816450192
"NLD",2012,13.2932566811122
"NLD",2013,13.2322191630657
"NLD",2014,12.9880690908797
"NLD",2015,13.2322191630657
"NLD",2016,13.2932566811122
"NLD",2017,13.1101441269727
"NLD",2018,13.0749910602915
"NLD",2019,13.0399322517728
"AUS",1946,22.5901370720196
"AUS",1947,22.4589647181867
"AUS",1948,22.3285540324373
"AUS",1949,22.1989005920539
"AUS",2010,13.4982148927932
"AUS",2011,12.7895625973521
"AUS",2012,12.5769669087198
"AUS",2013,12.5769669087198
"AUS",2014,12.2935059905433
"AUS",2015,13.0730235155285
"AUS",2016,13.994271499602
"AUS",2017,13.8525410405138
"AUS",2018,14.1329509059612
"AUS",2019,14.419036964131
"AUT",1946,17.4530858111949
"AUT",1947,17.3894673583335
"AUT",1948,17.3260808018592
"AUT",1949,17.2629252964837
"AUT",1950,17.2
"AUT",1951,17.1
"AUT",1952,16.89
"AUT",1953,16.84
"AUT",1954,16.9
"AUT",2010,10.1479125312857
"AUT",2011,9.8462755169941
"AUT",2012,9.88936651903575
"AUT",2013,9.88936651903575
"AUT",2014,9.71700251086913
"AUT",2015,10.0186395251607
"AUT",2016,10.0617305272024
"AUT",2017,9.93245752107741
"AUT",2018,9.94252119633232
"AUT",2019,9.95259506821374
"AZE",1991,63.2928266787695
"AZE",1992,60.2213600272313
"AZE",2009,53.0799328057857
"AZE",2010,51.502177000904
"AZE",2011,48.521971591683
"AZE",2012,48.083706090327
"AZE",2013,47.0318688870725
"AZE",2014,47.2948281878861
"AZE",2015,52.0280956025313
"AZE",2016,53.5181983071418
"AZE",2017,52.4663611038873
"AZE",2018,53.4399531881661
"AZE",2019,54.4316117349673
"BDI",1960,52.82
"BDI",1961,53.06
"BDI",1962,53.26
"BDI",2009,39.6916406868032
"BDI",2010,39.4928354961186
"BDI",2011,39.0952251147493
"BDI",2012,39.0455238170782
"BDI",2013,38.995822519407
"BDI",2014,38.9461212217359
"BDI",2015,39.0455238170782
"BDI",2016,39.940147175159
"BDI",2017,38.1011991613262
"BDI",2018,37.9249780362902
"BDI",2019,37.7495719481977
"BEL",1946,35.9336830738013
"BEL",1947,35.6877490060471
"BEL",1948,35.4434981380238
"BEL",1949,35.2009189497279
"BEL",2010,22.0486776612198
"BEL",2011,21.5493295572716
"BEL",2012,21.937711415898
"BEL",2013,21.8822282932371
"BEL",2014,21.4938464346107
"BEL",2015,22.2151270292025
"BEL",2016,22.0486776612198
"BEL",2017,21.8267451705762
"BEL",2018,21.8080680288643
"BEL",2019,21.7894068691791
"BEN",1959,66.65
"BEN",1960,65.82
"BEN",2009,50.0374696273998
"BEN",2010,50.0028247849953
"BEN",2011,49.7949557305685
"BEN",2012,49.4485073065238
"BEN",2013,48.2705826647717
"BEN",2014,46.9194338109972
"BEN",2015,49.5524418337372
"BEN",2016,48.6170310888164
"BEN",2017,47.4391064470643
"BEN",2018,47.0709735817285
"BEN",2019,46.7056974693269
"BFA",1959,52.97
"BFA",1960,53.82
"BFA",2009,39.1442134347018
"BFA",2010,38.8968909203323
"BFA",2011,38.5808677075269
"BFA",2012,38.5396472884653
"BFA",2013,38.7045289647116
"BFA",2014,38.8281902218964
"BFA",2015,39.1854338537634
"BFA",2016,39.1854338537634
"BFA",2017,39.0617725965787
"BFA",2018,39.1673805631265
"BFA",2019,39.2732740528817
"BGD",1959,48.23
"BGD",1960,49.08
"BGD",1961,49.85
"BGD",1962,50.52
"BGD",1963,50.62
"BGD",1964,51.05
"BGD",1965,51.15
"BGD",1966,51.15
"BGD",1967,51.11
"BGD",1968,50.95
"BGD",1969,50.22
"BGD",1970,49.82
"BGD",2009,29.5820610004804
"BGD",2010,28.9397908884117
"BGD",2011,26.9059355335275
"BGD",2012,27.2270705895618
"BGD",2013,26.3707104401369
"BGD",2014,25.3002602533557
"BGD",2015,24.5509451226089
"BGD",2016,24.2298100665745
"BGD",2017,23.4804949358277
"BGD",2018,22.7964259083395
"BGD",2019,22.1322862066874
"BGR",1946,68.52
"BGR",1947,67.63
"BGR",1948,66.74
"BGR",1949,65.85
"BGR",1950,64.96
"BGR",1951,64.07
"BGR",1952,63.18
"BGR",1953,62.29
"BGR",1954,61.4
"BGR",1955,60.51
"BGR",1956,59.62
"BGR",1957,58.73
"BGR",1958,57.84
"BGR",1959,56.95
"BGR",1960,56.06
"BGR",1961,55.17
"BGR",1962,54.28
"BGR",1963,53.39
"BGR",1964,52.5
"BGR",1965,51.61
"BGR",1966,50.72
"BGR",1967,49.83
"BGR",1968,48.94
"BGR",1969,48.05
"BGR",2009,31.720638115948
"BGR",2010,31.6638295507324
"BGR",2011,31.152552463792
"BGR",2012,31.1809567463998
"BGR",2013,31.2661695942232
"BGR",2014,31.0957438985764
"BGR",2015,31.294573876831
"BGR",2016,31.0389353333608
"BGR",2017,30.726488224675
"BGR",2018,30.6370193981915
"BGR",2019,30.5478110854007
"BHR",1970,17.12
"BHR",1971,17.19
"BHR",2009,16.6938913943497
"BHR",2010,16.6271250739301
"BHR",2011,16.4535326408392
"BHR",2012,16.4268261126713
"BHR",2013,16.3600597922517
"BHR",2014,16.3867663204196
"BHR",2015,16.5603587535105
"BHR",2016,16.5870652816783
"BHR",2017,16.5202989612587
"BHR",2018,16.5392936063275
"BHR",2019,16.5583100909854
"BIH",1990,47.35
"BIH",1991,45.75
