"iso3c","year","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_partipdem","v2x_egaldem","vdem.hl","vdem.hl.sq"
"GHA",2001,0.724,0.625,0.649,0.384,0.495,2.12258474923976,4.50536601770521
"GHA",2002,0.733,0.63,0.656,0.386,0.523,2.21085756831054,4.88789118735601
"GHA",2003,0.733,0.633,0.656,0.389,0.523,2.22194844468576,4.93705489084146
"GHA",2004,0.736,0.64,0.659,0.389,0.529,2.25377304198717,5.07949292478812
"GHA",2005,0.729,0.633,0.653,0.387,0.522,2.20478706143103,4.86108598625368
"GHA",2006,0.729,0.633,0.653,0.385,0.522,2.20064531198679,4.84283978916944
"GHA",2007,0.732,0.632,0.666,0.384,0.526,2.23031200526717,4.97429164083885
"GHA",2008,0.734,0.635,0.669,0.383,0.525,2.23941007721187,5.01495749391808
"GHA",2009,0.755,0.652,0.684,0.392,0.546,2.3811211293228,5.66973783250747
"GHA",2010,0.763,0.662,0.692,0.396,0.558,2.45298626262513,6.01714160462759
"GHA",2011,0.763,0.662,0.692,0.392,0.558,2.44470276373664,5.97657160302159
"GHA",2012,0.769,0.658,0.692,0.397,0.56,2.46154838933974,6.05922047306107
"GHA",2013,0.757,0.641,0.634,0.381,0.549,2.26639503865629,5.13654647124587
"GHA",2014,0.745,0.631,0.624,0.375,0.542,2.18980709259423,4.795255102776
"GHA",2015,0.739,0.63,0.604,0.369,0.537,2.12433223327838,4.51278743734551
"GHA",2016,0.73,0.613,0.599,0.366,0.527,2.05013951631992,4.20307203637646
"GHA",2017,0.742,0.631,0.618,0.382,0.52,2.15014111024329,4.62310679395824
"GHA",2018,0.743,0.63,0.638,0.381,0.532,2.20261901934351,4.85153054437375
"GHA",2019,0.725,0.615,0.606,0.357,0.521,2.02769573683806,4.11155000119123
"ZAF",1946,0.236,0.131,0.177,0.151,0.049,-1.50918246540115,2.27763171387428
"ZAF",1947,0.232,0.124,0.176,0.148,0.046,-1.54008947512834,2.37187559140109
"ZAF",1948,0.207,0.113,0.142,0.134,0.044,-1.68588949435187,2.842223387166
"ZAF",1949,0.203,0.111,0.141,0.132,0.041,-1.70659520900886,2.91246720741198
"ZAF",1950,0.2,0.102,0.139,0.131,0.04,-1.73310208612328,3.00364284092485
"ZAF",1951,0.2,0.102,0.139,0.131,0.04,-1.73310208612328,3.00364284092485
"ZAF",1952,0.2,0.102,0.139,0.131,0.04,-1.73310208612328,3.00364284092485
"ZAF",1953,0.196,0.102,0.139,0.13,0.038,-1.74503522465714,3.04514793529418
"ZAF",1954,0.195,0.102,0.139,0.13,0.038,-1.74660188688675,3.05061815127635
"ZAF",1955,0.195,0.102,0.139,0.13,0.038,-1.74660188688675,3.05061815127635
"ZAF",1956,0.195,0.102,0.139,0.13,0.038,-1.74660188688675,3.05061815127635
"ZAF",1957,0.195,0.102,0.139,0.13,0.038,-1.74660188688675,3.05061815127635
"ZAF",1958,0.195,0.102,0.139,0.13,0.038,-1.74660188688675,3.05061815127635
"ZAF",1959,0.196,0.102,0.139,0.13,0.038,-1.74503522465714,3.04514793529418
"ZAF",1960,0.19,0.099,0.136,0.138,0.037,-1.74949943735873,3.06074828131853
"ZAF",1961,0.16,0.093,0.129,0.123,0.032,-1.85787004743576,3.45168111315894
"ZAF",1962,0.167,0.094,0.131,0.124,0.034,-1.83630738651318,3.37202481776287
"ZAF",1963,0.167,0.094,0.131,0.124,0.034,-1.83630738651318,3.37202481776287
"ZAF",1964,0.163,0.093,0.13,0.123,0.033,-1.84972052748514,3.42146602979992
"ZAF",1965,0.163,0.093,0.13,0.123,0.033,-1.84972052748514,3.42146602979992
"ZAF",1966,0.164,0.093,0.13,0.124,0.033,-1.84608299053341,3.40802240793678
"ZAF",1967,0.164,0.093,0.13,0.124,0.033,-1.84608299053341,3.40802240793678
"ZAF",1968,0.164,0.093,0.13,0.124,0.033,-1.84608299053341,3.40802240793678
"ZAF",1969,0.164,0.093,0.13,0.124,0.033,-1.84608299053341,3.40802240793678
"ZAF",1970,0.165,0.093,0.13,0.124,0.033,-1.8445163283038,3.40224048537933
"ZAF",1971,0.166,0.093,0.13,0.124,0.033,-1.84294966607419,3.39646347168295
"ZAF",1972,0.166,0.093,0.13,0.124,0.033,-1.84294966607419,3.39646347168295
"ZAF",1973,0.166,0.093,0.13,0.124,0.033,-1.84294966607419,3.39646347168295
"ZAF",1974,0.165,0.093,0.131,0.124,0.033,-1.84286460248867,3.39614994310572
"ZAF",1975,0.164,0.093,0.131,0.123,0.033,-1.8465021394404,3.40957015095798
"ZAF",1976,0.164,0.093,0.131,0.123,0.033,-1.8465021394404,3.40957015095798
"ZAF",1977,0.162,0.093,0.13,0.132,0.033,-1.83264931721567,3.35860351989106
"ZAF",1978,0.161,0.093,0.13,0.132,0.032,-1.83601378689193,3.37094662565723
"ZAF",1979,0.161,0.093,0.13,0.132,0.032,-1.83601378689193,3.37094662565723
"ZAF",1980,0.16,0.092,0.134,0.132,0.032,-1.83259962993063,3.3584214036219
"ZAF",1981,0.176,0.096,0.138,0.136,0.035,-1.78074487348943,3.17105230445888
"ZAF",1982,0.176,0.096,0.138,0.135,0.035,-1.78281574821155,3.1784319920711
"ZAF",1983,0.176,0.096,0.138,0.145,0.035,-1.76210700099034,3.10502108293918
"ZAF",1984,0.176,0.116,0.138,0.135,0.035,-1.7502940668192,3.0635293203425
"ZAF",1985,0.177,0.116,0.141,0.136,0.036,-1.73990354497543,3.02726434581807
"ZAF",1986,0.177,0.117,0.148,0.124,0.036,-1.75156587686535,3.06798302099907
"ZAF",1987,0.177,0.116,0.147,0.124,0.036,-1.75484368675009,3.07947636492666
"ZAF",1988,0.177,0.116,0.147,0.124,0.036,-1.75484368675009,3.07947636492666
"ZAF",1989,0.185,0.119,0.153,0.125,0.037,-1.72365309964479,2.9709800079151
"ZAF",1990,0.224,0.14,0.233,0.164,0.046,-1.39932306083498,1.95810502858456
"ZAF",1991,0.255,0.149,0.246,0.174,0.052,-1.28315374759266,1.6464835399611
"ZAF",1992,0.255,0.149,0.25,0.185,0.052,-1.25376722238881,1.57193224793656
"ZAF",1993,0.265,0.16,0.268,0.199,0.055,-1.15609694220492,1.33656013977557
"ZAF",1994,0.39,0.294,0.375,0.293,0.27,0.015556588952144,0.000242007459825969
"ZAF",1995,0.649,0.516,0.585,0.452,0.433,1.75148688567444,3.06770631068955
"ZAF",1996,0.664,0.558,0.598,0.461,0.442,1.89957292515814,3.60837729799384
"ZAF",1997,0.664,0.558,0.598,0.459,0.439,1.89003775337396,3.5722427091789
"ZAF",1998,0.661,0.553,0.592,0.456,0.44,1.86288217472654,3.47032999691387
"ZAF",1999,0.705,0.591,0.619,0.484,0.472,2.15371743499546,4.63849878980343
"ZAF",2000,0.745,0.629,0.653,0.523,0.503,2.47082994154853,6.10500060005273
"ZAF",2001,0.745,0.629,0.653,0.521,0.503,2.46668819210429,6.08455063706674
"ZAF",2002,0.745,0.629,0.653,0.518,0.503,2.46047556793793,6.05394002041948
"ZAF",2003,0.745,0.627,0.653,0.516,0.501,2.44948603546117,5.99998183791926
"ZAF",2004,0.76,0.643,0.666,0.525,0.514,2.56248511892139,6.56632998469356
"ZAF",2005,0.773,0.651,0.679,0.533,0.529,2.66086694553661,7.08021290184935
"ZAF",2006,0.772,0.652,0.679,0.531,0.529,2.65678461793238,7.05850450608209
"ZAF",2007,0.772,0.658,0.679,0.527,0.529,2.6582576234616,7.06633359269171
"ZAF",2008,0.772,0.657,0.672,0.524,0.527,2.63526121962642,6.94460169566691
"ZAF",2009,0.77,0.651,0.671,0.519,0.529,2.61396090621704,6.83279161923101
"ZAF",2010,0.771,0.659,0.67,0.516,0.526,2.61527846868217,6.83968146875254
"ZAF",2011,0.767,0.655,0.67,0.514,0.525,2.59656792659436,6.74216499741855
"ZAF",2012,0.772,0.658,0.67,0.516,0.527,2.61701685428881,6.84877721563168
"ZAF",2013,0.759,0.639,0.641,0.502,0.517,2.47088427876619,6.10526911905393
"ZAF",2014,0.749,0.632,0.632,0.495,0.507,2.39649533812529,5.74318990565623
"ZAF",2015,0.749,0.64,0.631,0.495,0.506,2.40605447742045,5.78909814831499
"ZAF",2016,0.746,0.636,0.627,0.492,0.504,2.37843501213297,5.65695310693996
"ZAF",2017,0.736,0.622,0.623,0.486,0.493,2.30119517935587,5.2954992534907
"ZAF",2018,0.736,0.624,0.631,0.485,0.486,2.30300562716753,5.30383491876529
"ZAF",2019,0.711,0.607,0.617,0.462,0.474,2.14386767286339,4.59616859874867
"JPN",1952,0.619,0.554,0.47,0.392,0.538,1.64084704326185,2.69237901938117
"JPN",1953,0.784,0.705,0.588,0.495,0.687,2.82096205777394,7.95782693140017
"JPN",1954,0.784,0.705,0.588,0.495,0.687,2.82096205777394,7.95782693140017
"JPN",1955,0.819,0.741,0.653,0.519,0.723,3.15611850171018,9.9610839968373
"JPN",1956,0.822,0.742,0.688,0.522,0.726,3.23186102250451,10.4449256687839
"JPN",1957,0.822,0.742,0.688,0.522,0.726,3.23186102250451,10.4449256687839
"JPN",1958,0.829,0.749,0.695,0.527,0.733,3.28871135304214,10.8156223636283
"JPN",1959,0.834,0.754,0.699,0.531,0.738,3.32855452392052,11.0792752187117
"JPN",1960,0.834,0.754,0.7,0.531,0.74,3.33380186462894,11.1142348726034
"JPN",1961,0.833,0.754,0.718,0.531,0.746,3.37275311175154,11.3754635528297
"JPN",1962,0.833,0.754,0.718,0.531,0.746,3.37275311175154,11.3754635528297
"JPN",1963,0.834,0.755,0.718,0.532,0.746,3.37801673277289,11.4109970468936
"JPN",1964,0.838,0.758,0.719,0.533,0.748,3.39647984933073,11.5360753669097
"JPN",1965,0.838,0.758,0.719,0.533,0.748,3.39647984933073,11.5360753669097
"JPN",1966,0.838,0.758,0.719,0.533,0.748,3.39647984933073,11.5360753669097
"JPN",1967,0.838,0.758,0.72,0.533,0.748,3.39813157514586,11.5472982020033
"JPN",1968,0.838,0.758,0.72,0.533,0.748,3.39813157514586,11.5472982020033
"JPN",1969,0.838,0.758,0.72,0.533,0.748,3.39813157514586,11.5472982020033
"JPN",1970,0.839,0.755,0.726,0.542,0.751,3.42876163489643,11.7564063489376
"JPN",1971,0.84,0.756,0.728,0.543,0.751,3.43732870754804,11.8152286437339
"JPN",1972,0.84,0.758,0.728,0.543,0.753,3.44417649058056,11.8623516982678
"JPN",1973,0.842,0.758,0.73,0.543,0.756,3.45600668900998,11.9439822344817
"JPN",1974,0.842,0.758,0.73,0.543,0.756,3.45600668900998,11.9439822344817
"JPN",1975,0.842,0.758,0.73,0.544,0.756,3.4580775637321,11.9583004367873
"JPN",1976,0.841,0.758,0.73,0.544,0.755,3.45471309405584,11.9350425622409
"JPN",1977,0.839,0.756,0.727,0.546,0.754,3.44571636600959,11.8729612749863
"JPN",1978,0.839,0.756,0.727,0.546,0.754,3.44571636600959,11.8729612749863
"JPN",1979,0.84,0.757,0.727,0.546,0.754,3.44890911230882,11.8949740649668
"JPN",1980,0.841,0.757,0.732,0.545,0.755,3.45846133633861,11.960954814949
"JPN",1981,0.841,0.757,0.732,0.545,0.755,3.45846133633861,11.960954814949
"JPN",1982,0.841,0.757,0.732,0.545,0.755,3.45846133633861,11.960954814949
"JPN",1983,0.841,0.757,0.732,0.545,0.755,3.45846133633861,11.960954814949
"JPN",1984,0.842,0.758,0.741,0.545,0.755,3.47651961497402,12.0861886332991
"JPN",1985,0.841,0.757,0.74,0.544,0.754,3.46780646069089,12.0256816488095
"JPN",1986,0.841,0.757,0.739,0.551,0.76,3.49143770261047,12.1901372312099
"JPN",1987,0.841,0.757,0.739,0.551,0.759,3.48963989516382,12.177586597919
"JPN",1988,0.841,0.757,0.739,0.551,0.759,3.48963989516382,12.177586597919
"JPN",1989,0.841,0.757,0.739,0.551,0.76,3.49143770261047,12.1901372312099
"JPN",1990,0.843,0.759,0.743,0.553,0.764,3.51576307770027,12.3605900185205
"JPN",1991,0.844,0.76,0.747,0.554,0.765,3.52943140942879,12.4568860738625
"JPN",1992,0.844,0.76,0.747,0.554,0.765,3.52943140942879,12.4568860738625
"JPN",1993,0.844,0.761,0.748,0.553,0.764,3.52884053714477,12.4527155365962
"JPN",1994,0.844,0.764,0.752,0.548,0.763,3.5281735115569,12.4480083276517
"JPN",1995,0.844,0.764,0.752,0.561,0.759,3.54790365315789,12.5876203320911
"JPN",1996,0.843,0.763,0.751,0.56,0.758,3.53919049887476,12.5258693873254
"JPN",1997,0.838,0.758,0.744,0.552,0.754,3.48790645910916,12.1654914674954
"JPN",1998,0.838,0.758,0.744,0.552,0.754,3.48790645910916,12.1654914674954
"JPN",1999,0.838,0.758,0.744,0.552,0.754,3.48790645910916,12.1654914674954
"JPN",2000,0.84,0.762,0.746,0.55,0.754,3.49670582203287,12.2269516058386
"JPN",2001,0.842,0.765,0.749,0.551,0.762,3.52612591044162,12.4335639362877
"JPN",2002,0.842,0.765,0.749,0.551,0.762,3.52612591044162,12.4335639362877
"JPN",2003,0.841,0.765,0.752,0.551,0.762,3.5295144256574,12.4574720809237
"JPN",2004,0.841,0.765,0.754,0.55,0.762,3.53074700256554,12.4661743961255
"JPN",2005,0.845,0.768,0.757,0.554,0.766,3.56232180981329,12.6901366766714
"JPN",2006,0.853,0.776,0.76,0.558,0.775,3.6172827235608,13.0847343021714
"JPN",2007,0.853,0.776,0.76,0.558,0.775,3.6172827235608,13.0847343021714
"JPN",2008,0.85,0.773,0.757,0.559,0.771,3.59762895215326,12.9429340773714
"JPN",2009,0.851,0.775,0.76,0.562,0.773,3.61721119902715,13.0842168583674
"JPN",2010,0.85,0.773,0.757,0.561,0.77,3.59997289415086,12.9598048386209
"JPN",2011,0.85,0.773,0.757,0.561,0.77,3.59997289415086,12.9598048386209
"JPN",2012,0.847,0.77,0.761,0.561,0.769,3.59520375106705,12.9254900116866
"JPN",2013,0.821,0.745,0.735,0.536,0.743,3.37235869849753,11.372803191332
"JPN",2014,0.821,0.743,0.735,0.536,0.743,3.3691065303583,11.3508788129029
"JPN",2015,0.82,0.742,0.735,0.53,0.744,3.35528634317299,11.2579464446832
"JPN",2016,0.82,0.742,0.735,0.53,0.742,3.3516907282797,11.2338307380361
"JPN",2017,0.818,0.74,0.733,0.535,0.736,3.34156931298172,11.1660854734611
"JPN",2018,0.833,0.758,0.732,0.542,0.752,3.43594807606503,11.805739181415
"JPN",2019,0.831,0.755,0.735,0.539,0.752,3.42667905267599,11.7421293300484
"MMR",1948,0.22,0.146,0.22,0.153,0.139,-1.27288917033786,1.62024683996342
"MMR",1949,0.223,0.146,0.221,0.161,0.146,-1.23738580793042,1.53112363766763
"MMR",1950,0.223,0.146,0.221,0.161,0.146,-1.23738580793042,1.53112363766763
"MMR",1951,0.255,0.156,0.234,0.172,0.156,-1.10876164388018,1.22935238293989
"MMR",1952,0.388,0.261,0.298,0.225,0.206,-0.424299555258942,0.180030112592936
"MMR",1953,0.423,0.283,0.316,0.239,0.22,-0.249799912655866,0.0623999963628782
"MMR",1954,0.423,0.283,0.316,0.239,0.22,-0.249799912655866,0.0623999963628782
"MMR",1955,0.423,0.283,0.316,0.239,0.22,-0.249799912655866,0.0623999963628782
"MMR",1956,0.42,0.281,0.316,0.238,0.219,-0.261620749652702,0.068445416648842
"MMR",1957,0.418,0.28,0.317,0.238,0.219,-0.264728432366414,0.0700811429031789
"MMR",1958,0.401,0.268,0.295,0.185,0.203,-0.485733946456809,0.235937466740506
"MMR",1959,0.401,0.268,0.3,0.185,0.203,-0.477475317381154,0.227982678708234
"MMR",1960,0.414,0.275,0.308,0.189,0.21,-0.411644162372834,0.169450916415633
"MMR",1961,0.422,0.277,0.312,0.238,0.213,-0.282385509412334,0.0797415759260632
"MMR",1962,0.129,0.054,0.119,0.075,0.078,-2.0030739575363,4.01230527936013
"MMR",1963,0.077,0.017,0.031,0.043,0.062,-2.38509028603766,5.68865567255123
"MMR",1964,0.07,0.015,0.03,0.042,0.054,-2.41741414989459,5.84389117211058
"MMR",1965,0.07,0.015,0.03,0.042,0.054,-2.41741414989459,5.84389117211058
"MMR",1966,0.07,0.014,0.03,0.042,0.054,-2.41904023396421,5.8517556535376
"MMR",1967,0.07,0.014,0.03,0.042,0.054,-2.41904023396421,5.8517556535376
"MMR",1968,0.07,0.014,0.03,0.042,0.054,-2.41904023396421,5.8517556535376
"MMR",1969,0.07,0.014,0.03,0.042,0.054,-2.41904023396421,5.8517556535376
"MMR",1970,0.07,0.014,0.03,0.042,0.054,-2.41904023396421,5.8517556535376
"MMR",1971,0.07,0.014,0.03,0.042,0.054,-2.41904023396421,5.8517556535376
"MMR",1972,0.07,0.014,0.03,0.042,0.054,-2.41904023396421,5.8517556535376
"MMR",1973,0.07,0.014,0.03,0.057,0.054,-2.3879771131324,5.70243469284414
"MMR",1974,0.073,0.015,0.039,0.056,0.055,-2.36705857731324,5.60296630843219
"MMR",1975,0.074,0.019,0.039,0.057,0.055,-2.35691670408304,5.55505634998566
"MMR",1976,0.136,0.026,0.047,0.066,0.064,-2.20036911131982,4.84162422605037
"MMR",1977,0.136,0.026,0.047,0.066,0.064,-2.20036911131982,4.84162422605037
"MMR",1978,0.136,0.026,0.047,0.065,0.064,-2.20243998604194,4.85074189211641
"MMR",1979,0.136,0.026,0.047,0.064,0.064,-2.20451086076406,4.85986813522669
"MMR",1980,0.137,0.026,0.048,0.064,0.064,-2.20129247271932,4.84568855045072
"MMR",1981,0.137,0.026,0.048,0.063,0.065,-2.20156553999479,4.84689082689256
"MMR",1982,0.137,0.026,0.048,0.062,0.065,-2.20363641471691,4.85601344826641
"MMR",1983,0.137,0.026,0.048,0.061,0.065,-2.20570728943903,4.86514464668449
"MMR",1984,0.137,0.026,0.048,0.06,0.065,-2.20777816416115,4.8742844221468
"MMR",1985,0.137,0.026,0.048,0.059,0.065,-2.20984903888327,4.88343277465333
"MMR",1986,0.137,0.026,0.048,0.058,0.064,-2.21371772105204,4.90054614849984
"MMR",1987,0.137,0.026,0.048,0.057,0.064,-2.21578859577416,4.90971910116283
"MMR",1988,0.125,0.015,0.027,0.055,0.078,-2.26613415460427,5.13536400666403
"MMR",1989,0.09,0.016,0.031,0.049,0.071,-2.3377442457698,5.46504815862982
"MMR",1990,0.115,0.019,0.035,0.052,0.077,-2.27009306571389,5.15332252700228
"MMR",1991,0.095,0.017,0.032,0.048,0.073,-2.32510838456582,5.40612899997829
"MMR",1992,0.095,0.017,0.032,0.047,0.073,-2.32717925928794,5.41576330485998
"MMR",1993,0.095,0.017,0.032,0.046,0.073,-2.32925013401006,5.4254061867859
"MMR",1994,0.095,0.017,0.032,0.046,0.073,-2.32925013401006,5.4254061867859
"MMR",1995,0.095,0.017,0.032,0.046,0.073,-2.32925013401006,5.4254061867859
"MMR",1996,0.095,0.017,0.032,0.046,0.073,-2.32925013401006,5.4254061867859
"MMR",1997,0.095,0.017,0.032,0.046,0.073,-2.32925013401006,5.4254061867859
"MMR",1998,0.095,0.017,0.032,0.046,0.073,-2.32925013401006,5.4254061867859
"MMR",1999,0.095,0.017,0.032,0.046,0.073,-2.32925013401006,5.4254061867859
"MMR",2000,0.095,0.017,0.032,0.046,0.073,-2.32925013401006,5.4254061867859
"MMR",2001,0.095,0.017,0.032,0.046,0.073,-2.32925013401006,5.4254061867859
"MMR",2002,0.095,0.017,0.032,0.046,0.073,-2.32925013401006,5.4254061867859
"MMR",2003,0.095,0.017,0.036,0.046,0.073,-2.32264323074954,5.39467157734667
"MMR",2004,0.095,0.017,0.036,0.046,0.073,-2.32264323074954,5.39467157734667
"MMR",2005,0.095,0.017,0.036,0.046,0.073,-2.32264323074954,5.39467157734667
"MMR",2006,0.096,0.017,0.036,0.046,0.073,-2.32107656851993,5.38739643693225
"MMR",2007,0.096,0.017,0.036,0.046,0.073,-2.32107656851993,5.38739643693225
"MMR",2008,0.097,0.017,0.036,0.052,0.073,-2.30708465795759,5.3226396189833
"MMR",2009,0.097,0.018,0.036,0.052,0.073,-2.30545857388798,5.31513923591358
"MMR",2010,0.118,0.032,0.077,0.088,0.104,-2.0517892108288,4.20983896567348
"MMR",2011,0.22,0.109,0.19,0.129,0.138,-1.43410485614517,2.05665673841916
"MMR",2012,0.302,0.134,0.253,0.158,0.171,-1.04154471254253,1.08481538822529
"MMR",2013,0.353,0.162,0.256,0.208,0.18,-0.791435404311785,0.626369999198159
"MMR",2014,0.357,0.167,0.285,0.214,0.182,-0.713117423180443,0.508536459243515
"MMR",2015,0.366,0.182,0.304,0.219,0.206,-0.589741659252127,0.347795224657452
"MMR",2016,0.402,0.233,0.33,0.246,0.212,-0.340766198065071,0.116121601743723
"MMR",2017,0.405,0.236,0.323,0.249,0.23,-0.304176881667345,0.0925235753408698
"MMR",2018,0.394,0.241,0.316,0.252,0.231,-0.316831394937905,0.100382132818299
"MMR",2019,0.425,0.26,0.334,0.266,0.245,-0.15347665346213,0.0235550831579347
"SOV",1946,0.099,0.015,0.026,0.02,0.194,-2.17245404985286,4.71955659872208
"SOV",1947,0.099,0.015,0.026,0.02,0.194,-2.17245404985286,4.71955659872208
"SOV",1948,0.099,0.014,0.026,0.02,0.205,-2.15430425200939,4.64102681022574
"SOV",1949,0.099,0.014,0.026,0.02,0.205,-2.15430425200939,4.64102681022574
"SOV",1950,0.102,0.015,0.027,0.021,0.209,-2.13706435092711,4.56704404000351
"SOV",1951,0.103,0.015,0.027,0.021,0.209,-2.1354976886975,4.56035037843235
"SOV",1952,0.103,0.015,0.027,0.021,0.208,-2.13729549614414,4.56803203783803
"SOV",1953,0.103,0.015,0.03,0.021,0.209,-2.1305425112521,4.53921139225242
"SOV",1954,0.104,0.021,0.085,0.021,0.217,-2.01399196519944,4.0561636358879
"SOV",1955,0.104,0.021,0.085,0.021,0.216,-2.01578977264608,4.06340840750455
"SOV",1956,0.104,0.022,0.09,0.021,0.216,-2.00590505950081,4.02365510773096
"SOV",1957,0.105,0.023,0.098,0.021,0.222,-1.97871166200067,3.91529984133747
"SOV",1958,0.104,0.023,0.098,0.021,0.221,-1.98207613167693,3.92862579176338
"SOV",1959,0.104,0.023,0.098,0.021,0.222,-1.98027832423029,3.92150224141631
"SOV",1960,0.105,0.023,0.098,0.021,0.222,-1.97871166200067,3.91529984133747
"SOV",1961,0.105,0.024,0.098,0.021,0.223,-1.97528777048441,3.90176177622528
"SOV",1962,0.095,0.023,0.097,0.02,0.221,-1.99989869228069,3.99959477938603
"SOV",1963,0.093,0.023,0.096,0.065,0.22,-1.91329218750626,3.6606869947725
"SOV",1964,0.093,0.023,0.095,0.065,0.22,-1.91494391332139,3.66701019116666
"SOV",1965,0.092,0.023,0.084,0.065,0.22,-1.93467955951745,3.74298499801462
"SOV",1966,0.092,0.023,0.084,0.065,0.219,-1.93647736696409,3.74994459276418
"SOV",1967,0.092,0.023,0.084,0.065,0.218,-1.93827517441073,3.75691065173696
"SOV",1968,0.092,0.023,0.075,0.065,0.218,-1.95314070674691,3.81475862035182
"SOV",1969,0.091,0.023,0.075,0.065,0.219,-1.95290956152988,3.81385575551483
"SOV",1970,0.1,0.024,0.076,0.065,0.221,-1.93193617668533,3.73237739078554
"SOV",1971,0.107,0.024,0.077,0.066,0.224,-1.91185351820086,3.65518387505701
"SOV",1972,0.107,0.025,0.077,0.066,0.224,-1.91022743413124,3.64896885010764
"SOV",1973,0.108,0.025,0.078,0.066,0.224,-1.9070090460865,3.63668350185575
"SOV",1974,0.107,0.025,0.077,0.066,0.224,-1.91022743413124,3.64896885010764
"SOV",1975,0.108,0.025,0.077,0.066,0.224,-1.90866077190163,3.64298594219613
"SOV",1976,0.107,0.025,0.078,0.066,0.224,-1.90857570831611,3.64266123437435
"SOV",1977,0.107,0.025,0.077,0.067,0.224,-1.90815655940912,3.64106145521606
"SOV",1978,0.107,0.025,0.077,0.067,0.224,-1.90815655940912,3.64106145521606
"SOV",1979,0.107,0.024,0.077,0.067,0.224,-1.90978264347874,3.64726974533265
"SOV",1980,0.107,0.028,0.077,0.067,0.224,-1.90327830720027,3.62246831465913
"SOV",1981,0.107,0.028,0.077,0.067,0.224,-1.90327830720027,3.62246831465913
"SOV",1982,0.107,0.028,0.077,0.067,0.224,-1.90327830720027,3.62246831465913
"SOV",1983,0.107,0.027,0.077,0.067,0.224,-1.90490439126989,3.62866073987931
"SOV",1984,0.107,0.027,0.077,0.067,0.224,-1.90490439126989,3.62866073987931
"SOV",1985,0.11,0.029,0.109,0.067,0.225,-1.84229920291099,3.39406635304646
"SOV",1986,0.118,0.037,0.159,0.072,0.226,-1.72201876070336,2.96534861221433
"SOV",1987,0.145,0.041,0.183,0.082,0.227,-1.61106656999436,2.5955354929534
"SOV",1988,0.145,0.042,0.186,0.084,0.224,-1.60573698137504,2.57839125335544
"SOV",1989,0.175,0.063,0.214,0.091,0.232,-1.44946244357305,2.10094137532875
"SOV",1990,0.235,0.095,0.245,0.117,0.249,-1.1678190499314,1.36380133338269
"RUS",1991,0.255,0.129,0.259,0.156,0.249,-0.977310671397629,0.955136148427684
"RUS",1992,0.496,0.296,0.405,0.309,0.335,0.384418207470008,0.147777358234454
"RUS",1993,0.479,0.292,0.374,0.304,0.33,0.280733702175249,0.0788114115370212
"RUS",1994,0.477,0.294,0.374,0.301,0.327,0.269246499348965,0.0724936774116721
"RUS",1995,0.474,0.296,0.372,0.3,0.318,0.246244087427185,0.0606361505928469
"RUS",1996,0.46,0.289,0.366,0.292,0.311,0.173866222931031,0.030229463476303
"RUS",1997,0.459,0.285,0.343,0.29,0.313,0.127259396123987,0.0161949539018418
"RUS",1998,0.459,0.284,0.343,0.288,0.311,0.11789594771684,0.0138994544880519
"RUS",1999,0.462,0.285,0.346,0.287,0.313,0.130701936091855,0.0170829960981592
"RUS",2000,0.405,0.223,0.3,0.251,0.279,-0.271071353990586,0.0734796789542897
"RUS",2001,0.374,0.202,0.283,0.227,0.259,-0.467522129691535,0.218576941751308
