"iso3c","year","oil","exporter"
"TUN",1992,81.471,0
"TUN",1993,70.558,0
"TUN",1994,66.914,0
"TUN",1995,69.525,0
"TUN",1996,63.507,0
"TUN",1997,56.15,0
"TUN",1998,60.046,0
"TUN",1999,65.536,0
"TUN",2000,60.356,0
"TUN",2001,55.266,0
"TUN",2002,58.379,0
"TUN",2003,49.362,0
"TUN",2004,54.715,0
"TUN",2005,56.993,0
"TUN",2006,53.941,0
"TUN",2007,78.3,0
"TUN",2008,71.417,0
"TUN",2009,66.793,0
"TUN",2010,73.782,0
"TUN",2011,53.78,0
"TUN",2012,51.911,0
"TUN",2013,43.819,0
"TUN",2014,44.201,0
"TUN",2015,36.108,0
"TUN",2016,34.478,0
"TUR",1980,0,0
"TUR",1981,0,0
"TUR",1982,0,0
"TUR",1983,0,0
"TUR",1984,0,0
"TUR",1985,0,0
"TUR",1986,0,0
"TUR",1987,0,0
"TUR",1988,0,0
"TUR",1989,0,0
"TUR",1990,0,0
"TUR",1991,0,0
"TUR",1992,0,0
"TUR",1993,0,0
"TUR",1994,0,0
"TUR",1995,0,0
"TUR",1996,0,0
"TUR",1997,0,0
"TUR",1998,0,0
"TUR",1999,0,0
"TUR",2000,0,0
"TUR",2001,0,0
"TUR",2002,0,0
"TUR",2003,0,0
"TUR",2004,0,0
"TUR",2005,0,0
"TUR",2006,0,0
"TUR",2007,0,0
"TUR",2008,0,0
"TUR",2009,0,0
"TUR",2010,0,0
"TUR",2011,0,0
"TUR",2012,0,0
"TUR",2013,0,0
"TUR",2014,0,0
"TUR",2015,0,0
"TUR",2016,0,0
"TUV",1980,0,0
"TUV",1981,0,0
"TUV",1982,0,0
"TUV",1983,0,0
"TUV",1984,0,0
"TUV",1985,0,0
"TUV",1986,0,0
"TUV",1987,0,0
"TUV",1988,0,0
"TUV",1989,0,0
"TUV",1990,0,0
"TUV",1991,0,0
"TUV",1992,0,0
"TUV",1993,0,0
"TUV",1994,0,0
"TUV",1995,0,0
"TUV",1996,0,0
"TUV",1997,0,0
"TUV",1998,0,0
"TUV",1999,0,0
"TUV",2000,0,0
"TUV",2001,0,0
"TUV",2002,0,0
"TUV",2003,0,0
"TUV",2004,0,0
"TUV",2005,0,0
"TUV",2006,0,0
"TUV",2007,0,0
"TUV",2008,0,0
"TUV",2009,0,0
"TUV",2010,0,0
"TUV",2011,0,0
"TUV",2012,0,0
"TUV",2013,0,0
"TUV",2014,0,0
"TUV",2015,0,0
"TUV",2016,0,0
"TWN",1980,0,0
"TWN",1981,0,0
"TWN",1982,0,0
"TWN",1983,0,0
"TWN",1984,0,0
"TWN",1985,0,0
"TWN",1986,0,0
"TWN",1987,0,0
"TWN",1988,0,0
"TWN",1989,0,0
"TWN",1990,0,0
"TWN",1991,0,0
"TWN",1992,0,0
"TWN",1993,0.02,0
"TWN",1994,0,0
"TWN",1995,0,0
"TWN",1996,0,0
"TWN",1997,0,0
"TWN",1998,0,0
"TWN",1999,0,0
"TWN",2000,0,0
"TWN",2001,0,0
"TWN",2002,0,0
"TWN",2003,0,0
"TWN",2004,0,0
"TWN",2005,0,0
"TWN",2006,0,0
"TWN",2007,0,0
"TWN",2008,0,0
"TWN",2009,0,0
"TWN",2010,0,0
"TWN",2011,0,0
"TWN",2012,0,0
"TWN",2013,0,0
"TWN",2014,0,0
"TWN",2015,0,0
"TWN",2016,0,0
"TZA",1980,0,0
"TZA",1981,0,0
"TZA",1982,0,0
"TZA",1983,0,0
"TZA",1984,0,0
"TZA",1985,0,0
"TZA",1986,0,0
"TZA",1987,0,0
"TZA",1988,0,0
"TZA",1989,0,0
"TZA",1990,0,0
"TZA",1991,0,0
"TZA",1992,0,0
"TZA",1993,0,0
"TZA",1994,0,0
"TZA",1995,0,0
"TZA",1996,0,0
"TZA",1997,0,0
"TZA",1998,0,0
"TZA",1999,0,0
"TZA",2000,0,0
"TZA",2001,0,0
"TZA",2002,0,0
"TZA",2003,0,0
"TZA",2004,0,0
"TZA",2005,0,0
"TZA",2006,0,0
"TZA",2007,0,0
"TZA",2008,0,0
"TZA",2009,0,0
"TZA",2010,0,0
"TZA",2011,0,0
"TZA",2012,0,0
"TZA",2013,0,0
"TZA",2014,0,0
"TZA",2015,0,0
"TZA",2016,0,0
"UGA",1980,0,0
"UGA",1981,0,0
"UGA",1982,0,0
"UGA",1983,0,0
"UGA",1984,0,0
"UGA",1985,0,0
"UGA",1986,0,0
"UGA",1987,0,0
"UGA",1988,0,0
"UGA",1989,0,0
"UGA",1990,0,0
"UGA",1991,0,0
"UGA",1992,0,0
"UGA",1993,0,0
"UGA",1994,0,0
"UGA",1995,0,0
"UGA",1996,0,0
"UGA",1997,0,0
"UGA",1998,0,0
"UGA",1999,0,0
"UGA",2000,0,0
"UGA",2001,0,0
"UGA",2002,0,0
"UGA",2003,0,0
"UGA",2004,0,0
"UGA",2005,0,0
"UGA",2006,0,0
"UGA",2007,0,0
"UGA",2008,0,0
"UGA",2009,0,0
"UGA",2010,0,0
"UGA",2011,0,0
"UGA",2012,0,0
"UGA",2013,0,0
"UGA",2014,0,0
"UGA",2015,0,0
"UGA",2016,0,0
"UKR",1980,0,0
"UKR",1981,0,0
"UKR",1982,0,0
"UKR",1983,0,0
"UKR",1984,0,0
"UKR",1985,0,0
"UKR",1986,0,0
"UKR",1987,0,0
"UKR",1988,0,0
"UKR",1989,0,0
"UKR",1990,0,0
"UKR",1991,0,0
"UKR",1992,8.968,0
"UKR",1993,4.663,0
"UKR",1994,7.821,0
"UKR",1995,14.2,0
"UKR",1996,4.189,0
"UKR",1997,5.663,0
"UKR",1998,4.073,0
"UKR",1999,3.664,0
"UKR",2000,6.105,0
"UKR",2001,1.66,0
"UKR",2002,8.37,0
"UKR",2003,25.186,0
"UKR",2004,8.54,0
"UKR",2005,5.825,0
"UKR",2006,6.632,0
"UKR",2007,9.16,0
"UKR",2008,5.375,0
"UKR",2009,1.378,0
"UKR",2010,1.102,0
"UKR",2011,0.007,0
"UKR",2012,1.167,0
"UKR",2013,0.35,0
"UKR",2014,0.826,0
"UKR",2015,0.16,0
"UKR",2016,0,0
"URY",1980,0,0
"URY",1981,0,0
"URY",1982,0,0
"URY",1983,0,0
"URY",1984,0,0
"URY",1985,0,0
"URY",1986,0,0
"URY",1987,0,0
"URY",1988,0,0
"URY",1989,0,0
"URY",1990,0,0
"URY",1991,0,0
"URY",1992,0,0
"URY",1993,0,0
"URY",1994,0,0
"URY",1995,0,0
"URY",1996,0,0
"URY",1997,0,0
"URY",1998,0,0
"URY",1999,0,0
"URY",2000,0,0
"URY",2001,0,0
"URY",2002,0,0
"URY",2003,0,0
"URY",2004,0,0
"URY",2005,0,0
"URY",2006,0,0
"URY",2007,0,0
"URY",2008,0,0
"URY",2009,0,0
"URY",2010,0,0
"URY",2011,0,0
"URY",2012,0,0
"URY",2013,0,0
"URY",2014,0,0
"URY",2015,0,0
"URY",2016,0,0
"USA",1980,287,0
"USA",1981,228,0
"USA",1982,236,0
"USA",1983,164,0
"USA",1984,181,0
"USA",1985,204,0
"USA",1986,154,0
"USA",1987,151,0
"USA",1988,155,0
"USA",1989,142,0
"USA",1990,109,0
"USA",1991,116,0
"USA",1992,89,0
"USA",1993,98,0
"USA",1994,99,0
"USA",1995,95,0
"USA",1996,110,0
"USA",1997,108,0
"USA",1998,110,0
"USA",1999,118,0
"USA",2000,50,0
"USA",2001,20,0
"USA",2002,9,0
"USA",2003,12,0
"USA",2004,27.015,0
"USA",2005,32.004,0
"USA",2006,25.016,0
"USA",2007,27.005,0
"USA",2008,29.004,0
"USA",2009,44.002,0
"USA",2010,42.012,0
"USA",2011,47.007,0
"USA",2012,67.014,0
"USA",2013,134.003,0
"USA",2014,351,0
"USA",2015,465,0
"USA",2016,591,0
"UZB",1980,0,0
"UZB",1981,0,0
"UZB",1982,0,0
"UZB",1983,0,0
"UZB",1984,0,0
"UZB",1985,0,0
"UZB",1986,0,0
"UZB",1987,0,0
"UZB",1988,0,0
"UZB",1989,0,0
"UZB",1990,0,0
"UZB",1991,0,0
"UZB",1992,0,0
"UZB",1993,2.14,0
"UZB",1994,0.32,0
"UZB",1995,11.62,0
"UZB",1996,15.66,0
"UZB",1997,18.26,0
"UZB",1998,16.74,0
"UZB",1999,11.46,0
"UZB",2000,0,0
"UZB",2001,0,0
"UZB",2002,0,0
"UZB",2003,0,0
"UZB",2004,0,0
"UZB",2005,0,0
"UZB",2006,0,0
"UZB",2007,0,0
"UZB",2008,0,0
"UZB",2009,0,0
"UZB",2010,15,0
"UZB",2011,20,0
"UZB",2012,30,0
"UZB",2013,27,0
"UZB",2014,27,0
"UZB",2015,27,0
"UZB",2016,0,0
"VCT",1980,0,0
"VCT",1981,0,0
"VCT",1982,0,0
"VCT",1983,0,0
"VCT",1984,0,0
"VCT",1985,0,0
"VCT",1986,0,0
"VCT",1987,0,0
"VCT",1988,0,0
"VCT",1989,0,0
"VCT",1990,0,0
"VCT",1991,0,0
"VCT",1992,0,0
"VCT",1993,0,0
"VCT",1994,0,0
"VCT",1995,0,0
"VCT",1996,0,0
"VCT",1997,0,0
"VCT",1998,0,0
"VCT",1999,0,0
"VCT",2000,0,0
"VCT",2001,0,0
"VCT",2002,0,0
"VCT",2003,0,0
"VCT",2004,0,0
"VCT",2005,0,0
"VCT",2006,0,0
"VCT",2007,0,0
"VCT",2008,0,0
"VCT",2009,0,0
"VCT",2010,0,0
"VCT",2011,0,0
"VCT",2012,0,0
"VCT",2013,0,0
"VCT",2014,0,0
"VCT",2015,0,0
"VCT",2016,0,0
"VEN",1980,1289.831,1
"VEN",1981,1263.116,1
"VEN",1982,1057.779,1
"VEN",1983,993.897,0
"VEN",1984,1017.342,1
"VEN",1985,828.676,0
"VEN",1986,931.424,0
"VEN",1987,1029.459,1
"VEN",1988,1013.485,1
"VEN",1989,963.452,0
"VEN",1990,1229.871,1
"VEN",1991,1379.014,1
"VEN",1992,1335.809,1
"VEN",1993,1619.559,1
"VEN",1994,1696.4,1
"VEN",1995,1819.9,1
"VEN",1996,1976.4,1
"VEN",1997,2285.602,1
"VEN",1998,2243.9,1
"VEN",1999,1923,1
"VEN",2000,2003.5,1
"VEN",2001,1942.181,1
"VEN",2002,1792.554,1
"VEN",2003,1646.852,1
"VEN",2004,1836,1
"VEN",2005,2243.9,1
"VEN",2006,2021.473,1
"VEN",2007,1835.022,1
"VEN",2008,1840.637,1
"VEN",2009,1697.004,1
"VEN",2010,1729.786,1
"VEN",2011,1785.234,1
"VEN",2012,1740.875,1
"VEN",2013,1856.555,1
"VEN",2014,1728.84,1
"VEN",2015,1872.431,1
"VEN",2016,1725.049,1
"VNM",1980,0,0
"VNM",1981,0,0
"VNM",1982,0,0
"VNM",1983,0,0
"VNM",1984,0,0
"VNM",1985,0,0
"VNM",1986,0,0
"VNM",1987,0,0
"VNM",1988,13.62,0
"VNM",1989,29.8,0
"VNM",1990,53.318,0
"VNM",1991,78.662,0
"VNM",1992,109.069,0
"VNM",1993,126.759,0
"VNM",1994,138.587,0
"VNM",1995,153.669,0
"VNM",1996,174.338,0
"VNM",1997,193.552,0
"VNM",1998,243.898,0
"VNM",1999,298.863,0
"VNM",2000,298.426622131148,0
"VNM",2001,344.642056986301,0
"VNM",2002,322.080931506849,0
"VNM",2003,337.042126575342,0
"VNM",2004,388.626439617486,0
"VNM",2005,369.748847671233,0
"VNM",2006,340.16008739726,0
"VNM",2007,328.889148767123,0
"VNM",2008,308.047980054645,0
"VNM",2009,296.642250684932,0
"VNM",2010,216.616703561644,0
"VNM",2011,182.418040821918,0
"VNM",2012,183.007131693989,0
"VNM",2013,165.71646,0
"VNM",2014,180.55934630137,0
"VNM",2015,183.605533424658,0
"VNM",2016,157.615,0
"VUT",1980,0,0
"VUT",1981,0,0
"VUT",1982,0,0
"VUT",1983,0,0
"VUT",1984,0,0
"VUT",1985,0,0
"VUT",1986,0,0
"VUT",1987,0,0
"VUT",1988,0,0
"VUT",1989,0,0
"VUT",1990,0,0
"VUT",1991,0,0
"VUT",1992,0,0
"VUT",1993,0,0
"VUT",1994,0,0
"VUT",1995,0,0
"VUT",1996,0,0
"VUT",1997,0,0
"VUT",1998,0,0
"VUT",1999,0,0
"VUT",2000,0,0
"VUT",2001,0,0
"VUT",2002,0,0
"VUT",2003,0,0
"VUT",2004,0,0
"VUT",2005,0,0
"VUT",2006,0,0
"VUT",2007,0,0
"VUT",2008,0,0
"VUT",2009,0,0
"VUT",2010,0,0
"VUT",2011,0,0
"VUT",2012,0,0
"VUT",2013,0,0
"VUT",2014,0,0
"VUT",2015,0,0
"VUT",2016,0,0
"WAK",1980,0,0
"WAK",1981,0,0
"WAK",1982,0,0
"WAK",1983,0,0
"WAK",1984,0,0
"WAK",1985,0,0
"WAK",1986,0,0
"WAK",1987,0,0
"WAK",1988,0,0
"WAK",1989,0,0
"WAK",1990,0,0
"WAK",1991,0,0
"WAK",1992,0,0
"WAK",1993,0,0
"WAK",1994,0,0
"WAK",1995,0,0
"WAK",1996,0,0
"WAK",1997,0,0
"WAK",1998,0,0
"WAK",1999,0,0
"WAK",2000,0,0
"WAK",2001,0,0
"WAK",2002,0,0
"WAK",2003,0,0
"WAK",2004,0,0
"WAK",2005,0,0
"WAK",2006,0,0
"WAK",2007,0,0
"WAK",2008,0,0
"WAK",2009,0,0
"WAK",2010,0,0
"WAK",2011,0,0
"WAK",2012,0,0
"WAK",2013,0,0
"WAK",2014,0,0
"WAK",2015,0,0
"WAK",2016,0,0
"WSM",1980,0,0
"WSM",1981,0,0
"WSM",1982,0,0
"WSM",1983,0,0
"WSM",1984,0,0
"WSM",1985,0,0
"WSM",1986,0,0
"WSM",1987,0,0
"WSM",1988,0,0
"WSM",1989,0,0
"WSM",1990,0,0
"WSM",1991,0,0
"WSM",1992,0,0
"WSM",1993,0,0
"WSM",1994,0,0
"WSM",1995,0,0
"WSM",1996,0,0
"WSM",1997,0,0
"WSM",1998,0,0
"WSM",1999,0,0
"WSM",2000,0,0
"WSM",2001,0,0
"WSM",2002,0,0
"WSM",2003,0,0
"WSM",2004,0,0
"WSM",2005,0,0
"WSM",2006,0,0
"WSM",2007,0,0
"WSM",2008,0,0
"WSM",2009,0,0
"WSM",2010,0,0
"WSM",2011,0,0
"WSM",2012,0,0
"WSM",2013,0,0
"WSM",2014,0,0
"WSM",2015,0,0
"WSM",2016,0,0
"YEM",1980,0,0
"YEM",1981,0,0
"YEM",1982,0,0
"YEM",1983,0,0
"YEM",1984,0,0
"YEM",1985,0,0
"YEM",1986,0,0
"YEM",1987,30.062,0
"YEM",1988,64.539,0
"YEM",1989,81.105,0
"YEM",1990,111.121,0
"YEM",1991,141.138,0
"YEM",1992,123.228,0
"YEM",1993,167.224,0
"YEM",1994,266.189,0
"YEM",1995,271.391,0
"YEM",1996,276.878,0
"YEM",1997,289.425,0
"YEM",1998,295.73,0
"YEM",1999,309.728,0
"YEM",2000,353.042,0
"YEM",2001,335.051,0
"YEM",2002,337.943,0
"YEM",2003,323.845,0
"YEM",2004,294.121,0
"YEM",2005,284.745,0
"YEM",2006,243.999,0
"YEM",2007,224.097,0
"YEM",2008,195.687,0
"YEM",2009,184.776,0
"YEM",2010,176.181,0
"YEM",2011,136.338,0
"YEM",2012,117.781,0
"YEM",2013,99.608,0
"YEM",2014,84.091,0
"YEM",2015,36.143,0
"YEM",2016,8.875,0
"YUG",1980,0,0
"YUG",1981,0,0
"YUG",1982,0,0
"YUG",1983,0,0
"YUG",1984,0,0
"YUG",1985,0,0
"YUG",1986,0,0
"YUG",1987,0,0
"YUG",1988,10,0
"YUG",1989,8,0
"YUG",1990,7.932,0
"YUG",1991,13.033,0
"YUG",1992,0,0
"YUG",1993,0,0
"YUG",1994,0,0
"YUG",1995,0,0
"YUG",1996,0,0
"YUG",1997,0,0
"YUG",1998,0,0
"YUG",1999,0,0
"YUG",2000,0,0
"YUG",2001,0,0
"YUG",2002,0,0
"YUG",2003,0,0
"YUG",2004,0,0
"YUG",2005,0,0
"YUG",2006,0,0
"YUG",2007,0,0
"YUG",2008,0,0
"YUG",2009,0,0
"YUG",2010,0,0
"YUG",2011,0,0
"YUG",2012,0,0
"YUG",2013,0,0
"YUG",2014,0,0
"YUG",2015,0,0
"YUG",2016,0,0
"ZAF",1980,0,0
"ZAF",1981,0,0
"ZAF",1982,0,0
"ZAF",1983,0,0
"ZAF",1984,0,0
"ZAF",1985,0,0
"ZAF",1986,0,0
"ZAF",1987,0,0
"ZAF",1988,0,0
"ZAF",1989,0,0
"ZAF",1990,0,0
"ZAF",1991,0,0
"ZAF",1992,1.7,0
"ZAF",1993,6.26,0
"ZAF",1994,4.06,0
"ZAF",1995,1.74,0
"ZAF",1996,0.04,0
"ZAF",1997,6.828,0
"ZAF",1998,13.616,0
"ZAF",1999,9.561,0
"ZAF",2000,8.057,0
"ZAF",2001,5.382,0
"ZAF",2002,2.129,0
"ZAF",2003,0.68,0
"ZAF",2004,0.996,0
"ZAF",2005,0.217,0
"ZAF",2006,9.76,0
"ZAF",2007,6.121,0
"ZAF",2008,2.602,0
"ZAF",2009,5.359,0
"ZAF",2010,3.334,0
"ZAF",2011,6.041,0
"ZAF",2012,3.8,0
"ZAF",2013,0.505,0
"ZAF",2014,3.293,0
"ZAF",2015,5.531,0
"ZAF",2016,9.018,0
"ZMB",1980,0,0
"ZMB",1981,0,0
"ZMB",1982,0,0
"ZMB",1983,0,0
"ZMB",1984,0,0
"ZMB",1985,0,0
"ZMB",1986,0,0
"ZMB",1987,0,0
"ZMB",1988,0,0
"ZMB",1989,0,0
"ZMB",1990,0,0
"ZMB",1991,0,0
"ZMB",1992,0,0
"ZMB",1993,0,0
"ZMB",1994,0,0
"ZMB",1995,0,0
"ZMB",1996,0,0
"ZMB",1997,0,0
"ZMB",1998,0,0
"ZMB",1999,0,0
"ZMB",2000,0,0
"ZMB",2001,0,0
"ZMB",2002,0,0
"ZMB",2003,0,0
"ZMB",2004,0,0
"ZMB",2005,0,0
"ZMB",2006,0,0
"ZMB",2007,0,0
"ZMB",2008,0,0
"ZMB",2009,0,0
"ZMB",2010,0,0
"ZMB",2011,0,0
"ZMB",2012,0,0
"ZMB",2013,0,0
"ZMB",2014,0,0
"ZMB",2015,0,0
"ZMB",2016,0,0
"ZWE",1980,0,0
"ZWE",1981,0,0
"ZWE",1982,0,0
"ZWE",1983,0,0
"ZWE",1984,0,0
"ZWE",1985,0,0
"ZWE",1986,0,0
"ZWE",1987,0,0
"ZWE",1988,0,0
"ZWE",1989,0,0
"ZWE",1990,0,0
"ZWE",1991,0,0
"ZWE",1992,0,0
"ZWE",1993,0,0
"ZWE",1994,0,0
"ZWE",1995,0,0
"ZWE",1996,0,0
"ZWE",1997,0,0
"ZWE",1998,0,0
"ZWE",1999,0,0
"ZWE",2000,0,0
"ZWE",2001,0,0
"ZWE",2002,0,0
"ZWE",2003,0,0
"ZWE",2004,0,0
"ZWE",2005,0,0
"ZWE",2006,0,0
"ZWE",2007,0,0
"ZWE",2008,0,0
"ZWE",2009,0,0
"ZWE",2010,0,0
"ZWE",2011,0,0
"ZWE",2012,0,0
"ZWE",2013,0,0
"ZWE",2014,0,0
"ZWE",2015,0,0
"ZWE",2016,0,0
"AFG",2017,0,0
"AGO",2017,1681.354,1
"ALB",2017,18.2,0
"ANT",2017,0,0
"ARE",2017,2487.58,1
"ARG",2017,53.93,0
"ARM",2017,0,0
"ASM",2017,0,0
"ATG",2017,0,0
"AUS",2017,215.925,0
"AUT",2017,0,0
"AZE",2017,658.577,0
"BDI",2017,0,0
"BEL",2017,0,0
"BEN",2017,0,0
"BFA",2017,0,0
"BGD",2017,0,0
"BGR",2017,0,0
"BHR",2017,154.691,0
"BHS",2017,7.755,0
"BIH",2017,0,0
"BLR",2017,32.332,0
"BLZ",2017,2.03,0
"BOL",2017,4.26,0
"BRA",2017,832.473,0
"BRB",2017,0.642,0
"BRN",2017,110.245,0
"BTN",2017,0,0
"BWA",2017,0.001,0
"CAF",2017,0,0
"CAN",2017,2749.676,1
"CHE",2017,0.322,0
"CHL",2017,0,0
"CHN",2017,58.812,0
"CIV",2017,35.965,0
"CMR",2017,81.166,0
"COD",2017,16.263,0
"COG",2017,194.693,0
"COL",2017,744.525,0
"COM",2017,0,0
"CPV",2017,0,0
"CRI",2017,0,0
"CUB",2017,0,0
"CYP",2017,0,0
"CZE",2017,0.564,0
"DEU",2017,2.034,0
"DJI",2017,0,0
"DMA",2017,0,0
"DNK",2017,78.07,0
"DOM",2017,0,0
"DZA",2017,633.8,0
"ECU",2017,414.675,0
"EGY",2017,240.295,0
"ERI",2017,0,0
"ESP",2017,0,0
"EST",2017,0,0
"ETH",2017,0,0
"FIN",2017,0,0
"FJI",2017,0,0
"FLK",2017,0,0
"FRA",2017,0.805,0
"FRO",2017,0,0
"FSM",2017,0,0
"GAB",2017,205.218,0
"GBR",2017,620.188,0
"GEO",2017,2.301,0
"GHA",2017,73.654,0
"GIN",2017,0,0
"GMB",2017,0,0
"GNB",2017,0,0
"GNQ",2017,188.257,0
"GRC",2017,3.141,0
"GRD",2017,0,0
"GTM",2017,9.096,0
"GUF",2017,0,0
"GUY",2017,0,0
"HND",2017,0,0
"HRV",2017,0,0
"HTI",2017,0,0
"HUN",2017,1.148,0
"IDN",2017,336.816,0
"IND",2017,0.005,0
"IRL",2017,0,0
"IRN",2017,1896.823,1
"IRQ",2017,3576.637,1
"ISL",2017,0,0
"ISR",2017,0,0
"ITA",2017,16.717,0
"JAM",2017,0,0
"JOR",2017,0,0
"JPN",2017,0,0
"KAZ",2017,1245.575,1
"KEN",2017,0,0
"KGZ",2017,0.145,0
"KHM",2017,0,0
"KIR",2017,0,0
"KNA",2017,0,0
"KOR",2017,0,0
"KSV",2017,0,0
"KWT",2017,2128.19,1
"LAO",2017,0,0
"LBN",2017,0,0
"LBR",2017,4.412,0
"LBY",2017,238.501,0
"LCA",2017,0,0
"LKA",2017,0,0
"LSO",2017,0,0
"LTU",2017,1.012,0
"LUX",2017,0,0
"LVA",2017,0,0
"MAR",2017,0,0
"MDA",2017,0,0
"MDG",2017,0,0
"MDV",2017,0,0
"MEX",2017,1236.469,1
"MKD",2017,0,0
"MLI",2017,0,0
"MLT",2017,0,0
"MMR",2017,2.702,0
"MNE",2017,0,0
"MNG",2017,21.74,0
"MOZ",2017,0.461,0
"MRT",2017,6.251,0
"MSR",2017,0,0
"MUS",2017,0,0
"MWI",2017,0,0
"MYS",2017,390,0
"NAM",2017,0.001,0
"NER",2017,0,0
"NGA",2017,1654.739,1
"NIC",2017,0,0
"NLD",2017,6.585,0
"NOR",2017,1394.501,1
"NPL",2017,0,0
"NRU",2017,0,0
"NZL",2017,31.474,0
"OMN",2017,887.5,0
"PAK",2017,4.896,0
"PAN",2017,0,0
"PER",2017,3.471,0
"PHL",2017,14.774,0
"PNG",2017,0,0
"POL",2017,4.49,0
"PRK",2017,0,0
"PRT",2017,0,0
"PRY",2017,0,0
"QAT",2017,503.415,0
"ROU",2017,0.937,0
"RUS",2017,5113.524,1
"RWA",2017,0,0
"SAU",2017,7333.557,1
"SDN",2017,22.315,0
"SEN",2017,0.911,0
"SGP",2017,27.033,0
"SLB",2017,0,0
"SLE",2017,0,0
"SLV",2017,0,0
"SOM",2017,0,0
"SOV",2017,0,0
"SRB",2017,0,0
"SSD",2017,134.853,0
"STP",2017,0,0
"SUR",2017,0,0
"SVK",2017,0.141,0
"SVN",2017,0,0
"SWE",2017,0,0
"SWZ",2017,0,0
"SYC",2017,0,0
"SYR",2017,0,0
"TCD",2017,97.079,0
"TGO",2017,0,0
"THA",2017,33.237,0
"TJK",2017,0.069,0
"TKM",2017,68.857,0
"TLS",2017,2.101,0
"TON",2017,0,0
"TTO",2017,23.196,0
"TUN",2017,34.478,0
"TUR",2017,0,0
"TUV",2017,0,0
"TWN",2017,0,0
"TZA",2017,0,0
"UGA",2017,0,0
"UKR",2017,0,0
"URY",2017,0,0
"USA",2017,591,0
"UZB",2017,0,0
"VCT",2017,0,0
"VEN",2017,1725.049,1
"VNM",2017,157.615,0
"VUT",2017,0,0
"WAK",2017,0,0
"WSM",2017,0,0
"YEM",2017,8.875,0
"YUG",2017,0,0
"ZAF",2017,9.018,0
"ZMB",2017,0,0
"ZWE",2017,0,0
"AFG",2018,0,0
"AGO",2018,1681.354,1
"ALB",2018,18.2,0
"ANT",2018,0,0
"ARE",2018,2487.58,1
"ARG",2018,53.93,0
"ARM",2018,0,0
"ASM",2018,0,0
"ATG",2018,0,0
"AUS",2018,215.925,0
"AUT",2018,0,0
"AZE",2018,658.577,0
"BDI",2018,0,0
"BEL",2018,0,0
"BEN",2018,0,0
"BFA",2018,0,0
"BGD",2018,0,0
"BGR",2018,0,0
"BHR",2018,154.691,0
"BHS",2018,7.755,0
"BIH",2018,0,0
"BLR",2018,32.332,0
"BLZ",2018,2.03,0
"BOL",2018,4.26,0
"BRA",2018,832.473,0
"BRB",2018,0.642,0
"BRN",2018,110.245,0
"BTN",2018,0,0
"BWA",2018,0.001,0
"CAF",2018,0,0
"CAN",2018,2749.676,1
"CHE",2018,0.322,0
"CHL",2018,0,0
"CHN",2018,58.812,0
"CIV",2018,35.965,0
"CMR",2018,81.166,0
"COD",2018,16.263,0
"COG",2018,194.693,0
"COL",2018,744.525,0
"COM",2018,0,0
"CPV",2018,0,0
"CRI",2018,0,0
"CUB",2018,0,0
"CYP",2018,0,0
"CZE",2018,0.564,0
"DEU",2018,2.034,0
"DJI",2018,0,0
"DMA",2018,0,0
"DNK",2018,78.07,0
"DOM",2018,0,0
"DZA",2018,633.8,0
"ECU",2018,414.675,0
"EGY",2018,240.295,0
"ERI",2018,0,0
"ESP",2018,0,0
"EST",2018,0,0
"ETH",2018,0,0
"FIN",2018,0,0
"FJI",2018,0,0
"FLK",2018,0,0
"FRA",2018,0.805,0
"FRO",2018,0,0
"FSM",2018,0,0
"GAB",2018,205.218,0
"GBR",2018,620.188,0
"GEO",2018,2.301,0
"GHA",2018,73.654,0
"GIN",2018,0,0
"GMB",2018,0,0
"GNB",2018,0,0
"GNQ",2018,188.257,0
"GRC",2018,3.141,0
"GRD",2018,0,0
"GTM",2018,9.096,0
"GUF",2018,0,0
"GUY",2018,0,0
"HND",2018,0,0
"HRV",2018,0,0
"HTI",2018,0,0
"HUN",2018,1.148,0
"IDN",2018,336.816,0
"IND",2018,0.005,0
"IRL",2018,0,0
"IRN",2018,1896.823,1
"IRQ",2018,3576.637,1
"ISL",2018,0,0
"ISR",2018,0,0
"ITA",2018,16.717,0
"JAM",2018,0,0
"JOR",2018,0,0
"JPN",2018,0,0
"KAZ",2018,1245.575,1
"KEN",2018,0,0
"KGZ",2018,0.145,0
"KHM",2018,0,0
"KIR",2018,0,0
"KNA",2018,0,0
"KOR",2018,0,0
"KSV",2018,0,0
"KWT",2018,2128.19,1
"LAO",2018,0,0
"LBN",2018,0,0
"LBR",2018,4.412,0
"LBY",2018,238.501,0
"LCA",2018,0,0
"LKA",2018,0,0
"LSO",2018,0,0
"LTU",2018,1.012,0
"LUX",2018,0,0
"LVA",2018,0,0
"MAR",2018,0,0
"MDA",2018,0,0
"MDG",2018,0,0
"MDV",2018,0,0
"MEX",2018,1236.469,1
"MKD",2018,0,0
"MLI",2018,0,0
"MLT",2018,0,0
"MMR",2018,2.702,0
"MNE",2018,0,0
"MNG",2018,21.74,0
"MOZ",2018,0.461,0
"MRT",2018,6.251,0
"MSR",2018,0,0
"MUS",2018,0,0
"MWI",2018,0,0
"MYS",2018,390,0
"NAM",2018,0.001,0
"NER",2018,0,0
"NGA",2018,1654.739,1
"NIC",2018,0,0
"NLD",2018,6.585,0
"NOR",2018,1394.501,1
"NPL",2018,0,0
"NRU",2018,0,0
"NZL",2018,31.474,0
