"","iso3c","year","cn"
"5600",NA,1863,1
"5601",NA,1864,1
"5602",NA,1865,1
"5603",NA,1866,1
"5604",NA,1867,1
"5605",NA,1868,1
"5606",NA,1869,1
"5607",NA,1870,1
"5608",NA,1871,1
"5609","DEU",1816,1
"5610","DEU",1817,1
"5611","DEU",1818,1
"5612","DEU",1819,1
"5613","DEU",1820,1
"5614","DEU",1821,1
"5615","DEU",1822,1
"5616","DEU",1823,1
"5617","DEU",1824,1
"5618","DEU",1825,1
"5619","DEU",1826,1
"5620","DEU",1827,1
"5621","DEU",1828,1
"5622","DEU",1829,1
"5623","DEU",1830,1
"5624","DEU",1831,1
"5625","DEU",1832,1
"5626","DEU",1833,1
"5627","DEU",1834,1
"5628","DEU",1835,1
"5629","DEU",1836,1
"5630","DEU",1837,1
"5631","DEU",1838,1
"5632","DEU",1839,1
"5633","DEU",1840,1
"5634","DEU",1841,1
"5635","DEU",1842,1
"5636","DEU",1843,1
"5637","DEU",1844,1
"5638","DEU",1845,1
"5639","DEU",1846,1
"5640","DEU",1847,1
"5641","DEU",1848,1
"5642","DEU",1849,1
"5643","DEU",1850,1
"5644","DEU",1851,1
"5645","DEU",1852,1
"5646","DEU",1853,1
"5647","DEU",1854,1
"5648","DEU",1855,1
"5649","DEU",1856,1
"5650","DEU",1857,1
"5651","DEU",1858,1
"5652","DEU",1859,1
"5653","DEU",1860,1
"5654","DEU",1861,1
"5655","DEU",1862,1
"5656","DEU",1863,1
"5657","DEU",1864,1
"5658","DEU",1865,1
"5659","DEU",1866,1
"5660","DEU",1867,1
"5661","DEU",1868,1
"5662","DEU",1869,1
"5663","DEU",1870,1
"5664","DEU",1871,1
"5665","DEU",1872,1
"5666","DEU",1873,1
"5667","DEU",1874,1
"5668","DEU",1875,1
"5669","DEU",1876,1
"5670","DEU",1877,1
"5671","DEU",1878,1
"5672","DEU",1879,1
"5673","DEU",1880,1
"5674","DEU",1881,1
"5675","DEU",1882,1
"5676","DEU",1883,1
"5677","DEU",1884,1
"5678","DEU",1885,1
"5679","DEU",1886,1
"5680","DEU",1887,1
"5681","DEU",1888,1
"5682","DEU",1889,1
"5683","DEU",1890,1
"5684","DEU",1891,1
"5685","DEU",1892,1
"5686","DEU",1893,1
"5687","DEU",1894,1
"5688","DEU",1895,1
"5689","DEU",1896,1
"5690","DEU",1897,1
"5691","DEU",1898,1
"5692","DEU",1899,1
"5693","DEU",1900,1
"5694","DEU",1901,1
"5695","DEU",1902,1
"5696","DEU",1903,1
"5697","DEU",1904,1
"5698","DEU",1905,1
"5699","DEU",1906,1
"5700","DEU",1907,1
"5701","DEU",1908,1
"5702","DEU",1909,1
"5703","DEU",1910,1
"5704","DEU",1911,1
"5705","DEU",1912,1
"5706","DEU",1913,1
"5707","DEU",1914,1
"5708","DEU",1915,1
"5709","DEU",1916,1
"5710","DEU",1917,1
"5711","DEU",1918,1
"5712","DEU",1919,1
"5713","DEU",1920,1
"5714","DEU",1921,1
"5715","DEU",1922,1
"5716","DEU",1923,1
"5717","DEU",1924,1
"5718","DEU",1925,1
"5719","DEU",1926,1
"5720","DEU",1927,1
"5721","DEU",1928,1
"5722","DEU",1929,1
"5723","DEU",1930,1
"5724","DEU",1931,1
"5725","DEU",1932,1
"5726","DEU",1933,1
"5727","DEU",1934,1
"5728","DEU",1935,1
"5729","DEU",1936,1
"5730","DEU",1937,1
"5731","DEU",1938,1
"5732","DEU",1939,1
"5733","DEU",1940,1
"5734","DEU",1941,1
"5735","DEU",1942,1
"5736","DEU",1943,1
"5737","DEU",1944,1
"5738","DEU",1945,1
"5739","DEU",1990,1
"5740","DEU",1991,1
"5741","DEU",1992,1
"5742","DEU",1993,1
"5743","DEU",1994,1
"5744","DEU",1995,1
"5745","DEU",1996,1
"5746","DEU",1997,1
"5747","DEU",1998,1
"5748","DEU",1999,1
"5749","DEU",2000,1
"5750","DEU",2001,1
"5751","DEU",2002,1
"5752","DEU",2003,1
"5753","DEU",2004,1
"5754","DEU",2005,1
"5755","DEU",2006,1
"5756","DEU",2007,1
"5757","DEU",2008,1
"5758","DEU",2009,1
"5759","DEU",2010,1
"5760","DEU",2011,1
"5761","DEU",2012,1
"5762","DEU",2013,1
"5763","DEU",2014,1
"5764","DEU",2015,1
"5765","DEU",2016,1
"5766","BRD",1955,1
"5767","BRD",1956,1
"5768","BRD",1957,1
"5769","BRD",1958,1
"5770","BRD",1959,1
"5771","BRD",1960,1
"5772","BRD",1961,1
"5773","BRD",1962,1
"5774","BRD",1963,1
"5775","BRD",1964,1
"5776","BRD",1965,1
"5777","BRD",1966,1
"5778","BRD",1967,1
"5779","BRD",1968,1
"5780","BRD",1969,1
"5781","BRD",1970,1
"5782","BRD",1971,1
"5783","BRD",1972,1
"5784","BRD",1973,1
"5785","BRD",1974,1
"5786","BRD",1975,1
"5787","BRD",1976,1
"5788","BRD",1977,1
"5789","BRD",1978,1
"5790","BRD",1979,1
"5791","BRD",1980,1
"5792","BRD",1981,1
"5793","BRD",1982,1
"5794","BRD",1983,1
"5795","BRD",1984,1
"5796","BRD",1985,1
"5797","BRD",1986,1
"5798","BRD",1987,1
"5799","BRD",1988,1
"5800","BRD",1989,1
"5801","BRD",1990,1
"5802","DDR",1954,1
"5803","DDR",1955,1
"5804","DDR",1956,1
"5805","DDR",1957,1
"5806","DDR",1958,1
"5807","DDR",1959,1
"5808","DDR",1960,1
"5809","DDR",1961,1
"5810","DDR",1962,1
"5811","DDR",1963,1
"5812","DDR",1964,1
"5813","DDR",1965,1
"5814","DDR",1966,1
"5815","DDR",1967,1
"5816","DDR",1968,1
"5817","DDR",1969,1
"5818","DDR",1970,1
"5819","DDR",1971,1
"5820","DDR",1972,1
"5821","DDR",1973,1
"5822","DDR",1974,1
"5823","DDR",1975,1
"5824","DDR",1976,1
"5825","DDR",1977,1
"5826","DDR",1978,1
"5827","DDR",1979,1
"5828","DDR",1980,1
"5829","DDR",1981,1
"5830","DDR",1982,1
"5831","DDR",1983,1
"5832","DDR",1984,1
"5833","DDR",1985,1
"5834","DDR",1986,1
"5835","DDR",1987,1
"5836","DDR",1988,1
"5837","DDR",1989,1
"5838","DDR",1990,1
"5839",NA,1816,1
"5840",NA,1817,1
"5841",NA,1818,1
"5842",NA,1819,1
"5843",NA,1820,1
"5844",NA,1821,1
"5845",NA,1822,1
"5846",NA,1823,1
"5847",NA,1824,1
"5848",NA,1825,1
"5849",NA,1826,1
"5850",NA,1827,1
"5851",NA,1828,1
"5852",NA,1829,1
"5853",NA,1830,1
"5854",NA,1831,1
"5855",NA,1832,1
"5856",NA,1833,1
"5857",NA,1834,1
"5858",NA,1835,1
"5859",NA,1836,1
"5860",NA,1837,1
"5861",NA,1838,1
"5862",NA,1839,1
"5863",NA,1840,1
"5864",NA,1841,1
"5865",NA,1842,1
"5866",NA,1843,1
"5867",NA,1844,1
"5868",NA,1845,1
"5869",NA,1846,1
"5870",NA,1847,1
"5871",NA,1848,1
"5872",NA,1849,1
"5873",NA,1850,1
"5874",NA,1851,1
"5875",NA,1852,1
"5876",NA,1853,1
"5877",NA,1854,1
"5878",NA,1855,1
"5879",NA,1856,1
"5880",NA,1857,1
"5881",NA,1858,1
"5882",NA,1859,1
"5883",NA,1860,1
"5884",NA,1861,1
"5885",NA,1862,1
"5886",NA,1863,1
"5887",NA,1864,1
"5888",NA,1865,1
"5889",NA,1866,1
"5890",NA,1867,1
"5891",NA,1868,1
"5892",NA,1869,1
"5893",NA,1870,1
"5894",NA,1871,1
"5895",NA,1816,1
"5896",NA,1817,1
"5897",NA,1818,1
"5898",NA,1819,1
"5899",NA,1820,1
"5900",NA,1821,1
"5901",NA,1822,1
"5902",NA,1823,1
"5903",NA,1824,1
"5904",NA,1825,1
"5905",NA,1826,1
"5906",NA,1827,1
"5907",NA,1828,1
"5908",NA,1829,1
"5909",NA,1830,1
"5910",NA,1831,1
"5911",NA,1832,1
"5912",NA,1833,1
"5913",NA,1834,1
"5914",NA,1835,1
"5915",NA,1836,1
"5916",NA,1837,1
"5917",NA,1838,1
"5918",NA,1839,1
"5919",NA,1840,1
"5920",NA,1841,1
"5921",NA,1842,1
"5922",NA,1843,1
"5923",NA,1844,1
"5924",NA,1845,1
"5925",NA,1846,1
"5926",NA,1847,1
"5927",NA,1848,1
"5928",NA,1849,1
"5929",NA,1850,1
"5930",NA,1851,1
"5931",NA,1852,1
"5932",NA,1853,1
"5933",NA,1854,1
"5934",NA,1855,1
"5935",NA,1856,1
"5936",NA,1857,1
"5937",NA,1858,1
"5938",NA,1859,1
"5939",NA,1860,1
"5940",NA,1861,1
"5941",NA,1862,1
"5942",NA,1863,1
"5943",NA,1864,1
"5944",NA,1865,1
"5945",NA,1866,1
"5946",NA,1867,1
"5947",NA,1816,1
"5948",NA,1817,1
"5949",NA,1818,1
"5950",NA,1819,1
"5951",NA,1820,1
"5952",NA,1821,1
"5953",NA,1822,1
"5954",NA,1823,1
"5955",NA,1824,1
"5956",NA,1825,1
"5957",NA,1826,1
"5958",NA,1827,1
"5959",NA,1828,1
"5960",NA,1829,1
"5961",NA,1830,1
"5962",NA,1831,1
"5963",NA,1832,1
"5964",NA,1833,1
"5965",NA,1834,1
"5966",NA,1835,1
"5967",NA,1836,1
"5968",NA,1837,1
"5969",NA,1838,1
"5970",NA,1839,1
"5971",NA,1840,1
"5972",NA,1841,1
"5973",NA,1842,1
"5974",NA,1843,1
"5975",NA,1844,1
"5976",NA,1845,1
"5977",NA,1846,1
"5978",NA,1847,1
"5979",NA,1848,1
"5980",NA,1849,1
"5981",NA,1850,1
"5982",NA,1851,1
"5983",NA,1852,1
"5984",NA,1853,1
"5985",NA,1854,1
"5986",NA,1855,1
"5987",NA,1856,1
"5988",NA,1857,1
"5989",NA,1858,1
"5990",NA,1859,1
"5991",NA,1860,1
"5992",NA,1861,1
"5993",NA,1862,1
"5994",NA,1863,1
"5995",NA,1864,1
"5996",NA,1865,1
"5997",NA,1866,1
"5998",NA,1867,1
"5999",NA,1868,1
"6000",NA,1869,1
"6001",NA,1870,1
"6002",NA,1871,1
"6003",NA,1816,1
"6004",NA,1817,1
"6005",NA,1818,1
"6006",NA,1819,1
"6007",NA,1820,1
"6008",NA,1821,1
"6009",NA,1822,1
"6010",NA,1823,1
"6011",NA,1824,1
"6012",NA,1825,1
"6013",NA,1826,1
"6014",NA,1827,1
"6015",NA,1828,1
"6016",NA,1829,1
"6017",NA,1830,1
"6018",NA,1831,1
"6019",NA,1832,1
"6020",NA,1833,1
"6021",NA,1834,1
"6022",NA,1835,1
"6023",NA,1836,1
"6024",NA,1837,1
"6025",NA,1838,1
"6026",NA,1839,1
"6027",NA,1840,1
"6028",NA,1841,1
"6029",NA,1842,1
"6030",NA,1843,1
"6031",NA,1844,1
"6032",NA,1845,1
"6033",NA,1846,1
"6034",NA,1847,1
"6035",NA,1848,1
"6036",NA,1849,1
"6037",NA,1850,1
"6038",NA,1851,1
"6039",NA,1852,1
"6040",NA,1853,1
"6041",NA,1854,1
"6042",NA,1855,1
"6043",NA,1856,1
"6044",NA,1857,1
"6045",NA,1858,1
"6046",NA,1859,1
"6047",NA,1860,1
"6048",NA,1861,1
"6049",NA,1862,1
"6050",NA,1863,1
"6051",NA,1864,1
"6052",NA,1865,1
"6053",NA,1866,1
"6054",NA,1816,1
"6055",NA,1817,1
"6056",NA,1818,1
"6057",NA,1819,1
"6058",NA,1820,1
"6059",NA,1821,1
"6060",NA,1822,1
"6061",NA,1823,1
"6062",NA,1824,1
"6063",NA,1825,1
"6064",NA,1826,1
"6065",NA,1827,1
"6066",NA,1828,1
"6067",NA,1829,1
"6068",NA,1830,1
"6069",NA,1831,1
"6070",NA,1832,1
"6071",NA,1833,1
"6072",NA,1834,1
"6073",NA,1835,1
"6074",NA,1836,1
"6075",NA,1837,1
"6076",NA,1838,1
"6077",NA,1839,1
"6078",NA,1840,1
"6079",NA,1841,1
"6080",NA,1842,1
"6081",NA,1843,1
"6082",NA,1844,1
"6083",NA,1845,1
"6084",NA,1846,1
"6085",NA,1847,1
"6086",NA,1848,1
"6087",NA,1849,1
"6088",NA,1850,1
"6089",NA,1851,1
"6090",NA,1852,1
"6091",NA,1853,1
"6092",NA,1854,1
"6093",NA,1855,1
"6094",NA,1856,1
"6095",NA,1857,1
"6096",NA,1858,1
"6097",NA,1859,1
"6098",NA,1860,1
"6099",NA,1861,1
"6100",NA,1862,1
"6101",NA,1863,1
"6102",NA,1864,1
"6103",NA,1865,1
"6104",NA,1866,1
"6105",NA,1867,1
"6106",NA,1843,1
"6107",NA,1844,1
"6108",NA,1845,1
"6109",NA,1846,1
"6110",NA,1847,1
"6111",NA,1848,1
"6112",NA,1849,1
"6113",NA,1850,1
"6114",NA,1851,1
"6115",NA,1852,1
"6116",NA,1853,1
"6117",NA,1854,1
"6118",NA,1855,1
"6119",NA,1856,1
"6120",NA,1857,1
"6121",NA,1858,1
"6122",NA,1859,1
"6123",NA,1860,1
"6124",NA,1861,1
"6125",NA,1862,1
"6126",NA,1863,1
"6127",NA,1864,1
"6128",NA,1865,1
"6129",NA,1866,1
"6130",NA,1867,1
"6131","POL",1918,1
"6132","POL",1919,1
"6133","POL",1920,1
"6134","POL",1921,1
"6135","POL",1922,1
"6136","POL",1923,1
"6137","POL",1924,1
"6138","POL",1925,1
"6139","POL",1926,1
"6140","POL",1927,1
"6141","POL",1928,1
"6142","POL",1929,1
"6143","POL",1930,1
"6144","POL",1931,1
"6145","POL",1932,1
"6146","POL",1933,1
"6147","POL",1934,1
"6148","POL",1935,1
"6149","POL",1936,1
"6150","POL",1937,1
"6151","POL",1938,1
"6152","POL",1939,1
"6153","POL",1945,1
"6154","POL",1946,1
"6155","POL",1947,1
"6156","POL",1948,1
"6157","POL",1949,1
"6158","POL",1950,1
"6159","POL",1951,1
"6160","POL",1952,1
"6161","POL",1953,1
"6162","POL",1954,1
"6163","POL",1955,1
"6164","POL",1956,1
"6165","POL",1957,1
"6166","POL",1958,1
"6167","POL",1959,1
"6168","POL",1960,1
"6169","POL",1961,1
"6170","POL",1962,1
"6171","POL",1963,1
"6172","POL",1964,1
"6173","POL",1965,1
"6174","POL",1966,1
"6175","POL",1967,1
"6176","POL",1968,1
"6177","POL",1969,1
"6178","POL",1970,1
"6179","POL",1971,1
"6180","POL",1972,1
"6181","POL",1973,1
"6182","POL",1974,1
"6183","POL",1975,1
"6184","POL",1976,1
"6185","POL",1977,1
"6186","POL",1978,1
"6187","POL",1979,1
"6188","POL",1980,1
"6189","POL",1981,1
"6190","POL",1982,1
"6191","POL",1983,1
"6192","POL",1984,1
"6193","POL",1985,1
"6194","POL",1986,1
"6195","POL",1987,1
"6196","POL",1988,1
"6197","POL",1989,1
"6198","POL",1990,1
"6199","POL",1991,1
"6200","POL",1992,1
"6201","POL",1993,1
"6202","POL",1994,1
"6203","POL",1995,1
"6204","POL",1996,1
"6205","POL",1997,1
"6206","POL",1998,1
"6207","POL",1999,1
"6208","POL",2000,1
"6209","POL",2001,1
"6210","POL",2002,1
"6211","POL",2003,1
"6212","POL",2004,1
"6213","POL",2005,1
"6214","POL",2006,1
"6215","POL",2007,1
"6216","POL",2008,1
"6217","POL",2009,1
"6218","POL",2010,1
"6219","POL",2011,1
"6220","POL",2012,1
"6221","POL",2013,1
"6222","POL",2014,1
"6223","POL",2015,1
"6224","POL",2016,1
"6225",NA,1816,1
"6226",NA,1817,1
"6227",NA,1818,1
"6228",NA,1819,1
"6229",NA,1820,1
"6230",NA,1821,1
"6231",NA,1822,1
"6232",NA,1823,1
"6233",NA,1824,1
"6234",NA,1825,1
"6235",NA,1826,1
"6236",NA,1827,1
"6237",NA,1828,1
"6238",NA,1829,1
"6239",NA,1830,1
"6240",NA,1831,1
"6241",NA,1832,1
"6242",NA,1833,1
"6243",NA,1834,1
"6244",NA,1835,1
"6245",NA,1836,1
"6246",NA,1837,1
"6247",NA,1838,1
"6248",NA,1839,1
"6249",NA,1840,1
"6250",NA,1841,1
"6251",NA,1842,1
"6252",NA,1843,1
"6253",NA,1844,1
"6254",NA,1845,1
"6255",NA,1846,1
"6256",NA,1847,1
"6257",NA,1848,1
"6258",NA,1849,1
"6259",NA,1850,1
"6260",NA,1851,1
"6261",NA,1852,1
"6262",NA,1853,1
"6263",NA,1854,1
"6264",NA,1855,1
"6265",NA,1856,1
"6266",NA,1857,1
"6267",NA,1858,1
"6268",NA,1859,1
"6269",NA,1860,1
"6270",NA,1861,1
"6271",NA,1862,1
"6272",NA,1863,1
"6273",NA,1864,1
"6274",NA,1865,1
"6275",NA,1866,1
"6276",NA,1867,1
"6277",NA,1868,1
"6278",NA,1869,1
"6279",NA,1870,1
"6280",NA,1871,1
"6281",NA,1872,1
"6282",NA,1873,1
"6283",NA,1874,1
"6284",NA,1875,1
"6285",NA,1876,1
"6286",NA,1877,1
"6287",NA,1878,1
"6288",NA,1879,1
"6289",NA,1880,1
"6290",NA,1881,1
"6291",NA,1882,1
"6292",NA,1883,1
"6293",NA,1884,1
"6294",NA,1885,1
"6295",NA,1886,1
"6296",NA,1887,1
"6297",NA,1888,1
"6298",NA,1889,1
"6299",NA,1890,1
"6300",NA,1891,1
"6301",NA,1892,1
"6302",NA,1893,1
"6303",NA,1894,1
"6304",NA,1895,1
"6305",NA,1896,1
"6306",NA,1897,1
"6307",NA,1898,1
"6308",NA,1899,1
"6309",NA,1900,1
"6310",NA,1901,1
"6311",NA,1902,1
"6312",NA,1903,1
"6313",NA,1904,1
"6314",NA,1905,1
"6315",NA,1906,1
"6316",NA,1907,1
"6317",NA,1908,1
"6318",NA,1909,1
"6319",NA,1910,1
"6320",NA,1911,1
"6321",NA,1912,1
"6322",NA,1913,1
"6323",NA,1914,1
"6324",NA,1915,1
"6325",NA,1916,1
"6326",NA,1917,1
"6327",NA,1918,1
"6328","AUT",1919,1
"6329","AUT",1920,1
"6330","AUT",1921,1
"6331","AUT",1922,1
"6332","AUT",1923,1
"6333","AUT",1924,1
"6334","AUT",1925,1
"6335","AUT",1926,1
"6336","AUT",1927,1
"6337","AUT",1928,1
"6338","AUT",1929,1
"6339","AUT",1930,1
"6340","AUT",1931,1
"6341","AUT",1932,1
"6342","AUT",1933,1
"6343","AUT",1934,1
"6344","AUT",1935,1
"6345","AUT",1936,1
"6346","AUT",1937,1
"6347","AUT",1938,1
"6348","AUT",1955,1
"6349","AUT",1956,1
"6350","AUT",1957,1
"6351","AUT",1958,1
"6352","AUT",1959,1
"6353","AUT",1960,1
"6354","AUT",1961,1
"6355","AUT",1962,1
"6356","AUT",1963,1
"6357","AUT",1964,1
"6358","AUT",1965,1
"6359","AUT",1966,1
"6360","AUT",1967,1
"6361","AUT",1968,1
"6362","AUT",1969,1
"6363","AUT",1970,1
"6364","AUT",1971,1
"6365","AUT",1972,1
"6366","AUT",1973,1
"6367","AUT",1974,1
"6368","AUT",1975,1
"6369","AUT",1976,1
"6370","AUT",1977,1
"6371","AUT",1978,1
"6372","AUT",1979,1
"6373","AUT",1980,1
"6374","AUT",1981,1
"6375","AUT",1982,1
"6376","AUT",1983,1
"6377","AUT",1984,1
"6378","AUT",1985,1
"6379","AUT",1986,1
"6380","AUT",1987,1
"6381","AUT",1988,1
"6382","AUT",1989,1
"6383","AUT",1990,1
"6384","AUT",1991,1
"6385","AUT",1992,1
"6386","AUT",1993,1
"6387","AUT",1994,1
"6388","AUT",1995,1
"6389","AUT",1996,1
"6390","AUT",1997,1
"6391","AUT",1998,1
"6392","AUT",1999,1
"6393","AUT",2000,1
"6394","AUT",2001,1
"6395","AUT",2002,1
"6396","AUT",2003,1
"6397","AUT",2004,1
"6398","AUT",2005,1
"6399","AUT",2006,1
"6400","AUT",2007,1
"6401","AUT",2008,1
"6402","AUT",2009,1
"6403","AUT",2010,1
"6404","AUT",2011,1
"6405","AUT",2012,1
"6406","AUT",2013,1
"6407","AUT",2014,1
"6408","AUT",2015,1
"6409","AUT",2016,1
"6410","HUN",1918,1
"6411","HUN",1919,1
"6412","HUN",1920,1
"6413","HUN",1921,1
"6414","HUN",1922,1
"6415","HUN",1923,1
"6416","HUN",1924,1
"6417","HUN",1925,1
"6418","HUN",1926,1
"6419","HUN",1927,1
"6420","HUN",1928,1
"6421","HUN",1929,1
"6422","HUN",1930,1
"6423","HUN",1931,1
"6424","HUN",1932,1
"6425","HUN",1933,1
"6426","HUN",1934,1
"6427","HUN",1935,1
"6428","HUN",1936,1
"6429","HUN",1937,1
"6430","HUN",1938,1
"6431","HUN",1939,1
"6432","HUN",1940,1
"6433","HUN",1941,1
"6434","HUN",1942,1
"6435","HUN",1943,1
"6436","HUN",1944,1
"6437","HUN",1945,1
"6438","HUN",1946,1
"6439","HUN",1947,1
"6440","HUN",1948,1
"6441","HUN",1949,1
"6442","HUN",1950,1
"6443","HUN",1951,1
"6444","HUN",1952,1
"6445","HUN",1953,1
"6446","HUN",1954,1
"6447","HUN",1955,1
"6448","HUN",1956,1
"6449","HUN",1957,1
"6450","HUN",1958,1
"6451","HUN",1959,1
"6452","HUN",1960,1
"6453","HUN",1961,1
"6454","HUN",1962,1
"6455","HUN",1963,1
"6456","HUN",1964,1
"6457","HUN",1965,1
"6458","HUN",1966,1
"6459","HUN",1967,1
"6460","HUN",1968,1
"6461","HUN",1969,1
"6462","HUN",1970,1
"6463","HUN",1971,1
"6464","HUN",1972,1
"6465","HUN",1973,1
"6466","HUN",1974,1
"6467","HUN",1975,1
"6468","HUN",1976,1
"6469","HUN",1977,1
"6470","HUN",1978,1
"6471","HUN",1979,1
"6472","HUN",1980,1
"6473","HUN",1981,1
"6474","HUN",1982,1
"6475","HUN",1983,1
"6476","HUN",1984,1
"6477","HUN",1985,1
"6478","HUN",1986,1
"6479","HUN",1987,1
"6480","HUN",1988,1
"6481","HUN",1989,1
"6482","HUN",1990,1
"6483","HUN",1991,1
"6484","HUN",1992,1
"6485","HUN",1993,1
"6486","HUN",1994,1
"6487","HUN",1995,1
"6488","HUN",1996,1
"6489","HUN",1997,1
"6490","HUN",1998,1
"6491","HUN",1999,1
"6492","HUN",2000,1
"6493","HUN",2001,1
"6494","HUN",2002,1
"6495","HUN",2003,1
"6496","HUN",2004,1
"6497","HUN",2005,1
"6498","HUN",2006,1
"6499","HUN",2007,1
"6500","HUN",2008,1
"6501","HUN",2009,1
"6502","HUN",2010,1
"6503","HUN",2011,1
"6504","HUN",2012,1
"6505","HUN",2013,1
"6506","HUN",2014,1
"6507","HUN",2015,1
"6508","HUN",2016,1
"6509","CZE",1918,1
"6510","CZE",1919,1
"6511","CZE",1920,1
"6512","CZE",1921,1
"6513","CZE",1922,1
"6514","CZE",1923,1
"6515","CZE",1924,1
"6516","CZE",1925,1
"6517","CZE",1926,1
"6518","CZE",1927,1
"6519","CZE",1928,1
"6520","CZE",1929,1
"6521","CZE",1930,1
"6522","CZE",1931,1
"6523","CZE",1932,1
"6524","CZE",1933,1
"6525","CZE",1934,1
"6526","CZE",1935,1
"6527","CZE",1936,1
"6528","CZE",1937,1
"6529","CZE",1938,1
"6530","CZE",1939,1
"6531","CZE",1945,1
"6532","CZE",1946,1
"6533","CZE",1947,1
"6534","CZE",1948,1
"6535","CZE",1949,1
"6536","CZE",1950,1
"6537","CZE",1951,1
"6538","CZE",1952,1
"6539","CZE",1953,1
"6540","CZE",1954,1
"6541","CZE",1955,1
"6542","CZE",1956,1
"6543","CZE",1957,1
"6544","CZE",1958,1
"6545","CZE",1959,1
"6546","CZE",1960,1
"6547","CZE",1961,1
"6548","CZE",1962,1
"6549","CZE",1963,1
"6550","CZE",1964,1
"6551","CZE",1965,1
"6552","CZE",1966,1
"6553","CZE",1967,1
"6554","CZE",1968,1
"6555","CZE",1969,1
"6556","CZE",1970,1
"6557","CZE",1971,1
"6558","CZE",1972,1
"6559","CZE",1973,1
"6560","CZE",1974,1
"6561","CZE",1975,1
"6562","CZE",1976,1
"6563","CZE",1977,1
"6564","CZE",1978,1
"6565","CZE",1979,1
"6566","CZE",1980,1
"6567","CZE",1981,1
"6568","CZE",1982,1
"6569","CZE",1983,1
"6570","CZE",1984,1
"6571","CZE",1985,1
"6572","CZE",1986,1
"6573","CZE",1987,1
"6574","CZE",1988,1
"6575","CZE",1989,1
"6576","CZE",1990,1
"6577","CZE",1991,1
"6578","CZE",1992,1
"6579","CZE",1993,1
"6580","CZE",1994,1
"6581","CZE",1995,1
"6582","CZE",1996,1
"6583","CZE",1997,1
"6584","CZE",1998,1
"6585","CZE",1999,1
"6586","CZE",2000,1
"6587","CZE",2001,1
"6588","CZE",2002,1
"6589","CZE",2003,1
"6590","CZE",2004,1
"6591","CZE",2005,1
"6592","CZE",2006,1
"6593","CZE",2007,1
"6594","CZE",2008,1
"6595","CZE",2009,1
"6596","CZE",2010,1
"6597","CZE",2011,1
"6598","CZE",2012,1
"6599","CZE",2013,1
"6600","CZE",2014,1
"6601","CZE",2015,1
"6602","CZE",2016,1
"6603","SVK",1993,1
"6604","SVK",1994,1
"6605","SVK",1995,1
"6606","SVK",1996,1
"6607","SVK",1997,1
"6608","SVK",1998,1
"6609","SVK",1999,1
"6610","SVK",2000,1
"6611","SVK",2001,1
"6612","SVK",2002,1
"6613","SVK",2003,1
"6614","SVK",2004,1
"6615","SVK",2005,1
"6616","SVK",2006,1
"6617","SVK",2007,1
"6618","SVK",2008,1
"6619","SVK",2009,1
"6620","SVK",2010,1
"6621","SVK",2011,1
"6622","SVK",2012,1
"6623","SVK",2013,1
"6624","SVK",2014,1
"6625","SVK",2015,1
"6626","SVK",2016,1
"6627","ITA",1816,1
"6628","ITA",1817,1
"6629","ITA",1818,1
"6630","ITA",1819,1
"6631","ITA",1820,1
"6632","ITA",1821,1
"6633","ITA",1822,1
"6634","ITA",1823,1
"6635","ITA",1824,1
"6636","ITA",1825,1
"6637","ITA",1826,1
"6638","ITA",1827,1
"6639","ITA",1828,1
"6640","ITA",1829,1
"6641","ITA",1830,1
"6642","ITA",1831,1
"6643","ITA",1832,1
"6644","ITA",1833,1
"6645","ITA",1834,1
"6646","ITA",1835,1
"6647","ITA",1836,1
"6648","ITA",1837,1
"6649","ITA",1838,1
"6650","ITA",1839,1
"6651","ITA",1840,1
"6652","ITA",1841,1
"6653","ITA",1842,1
"6654","ITA",1843,1
"6655","ITA",1844,1
"6656","ITA",1845,1
"6657","ITA",1846,1
"6658","ITA",1847,1
"6659","ITA",1848,1
"6660","ITA",1849,1
"6661","ITA",1850,1
"6662","ITA",1851,1
"6663","ITA",1852,1
"6664","ITA",1853,1
"6665","ITA",1854,1
"6666","ITA",1855,1
"6667","ITA",1856,1
"6668","ITA",1857,1
"6669","ITA",1858,1
"6670","ITA",1859,1
"6671","ITA",1860,1
"6672","ITA",1861,1
"6673","ITA",1862,1
"6674","ITA",1863,1
"6675","ITA",1864,1
"6676","ITA",1865,1
"6677","ITA",1866,1
"6678","ITA",1867,1
"6679","ITA",1868,1
"6680","ITA",1869,1
"6681","ITA",1870,1
"6682","ITA",1871,1
"6683","ITA",1872,1
"6684","ITA",1873,1
"6685","ITA",1874,1
"6686","ITA",1875,1
"6687","ITA",1876,1
"6688","ITA",1877,1
"6689","ITA",1878,1
"6690","ITA",1879,1
"6691","ITA",1880,1
"6692","ITA",1881,1
"6693","ITA",1882,1
"6694","ITA",1883,1
"6695","ITA",1884,1
"6696","ITA",1885,1
"6697","ITA",1886,1
"6698","ITA",1887,1
"6699","ITA",1888,1
"6700","ITA",1889,1
"6701","ITA",1890,1
"6702","ITA",1891,1
"6703","ITA",1892,1
"6704","ITA",1893,1
"6705","ITA",1894,1
"6706","ITA",1895,1
"6707","ITA",1896,1
"6708","ITA",1897,1
"6709","ITA",1898,1
"6710","ITA",1899,1
"6711","ITA",1900,1
"6712","ITA",1901,1
"6713","ITA",1902,1
